Question_ID,Request,Expected_Response,Actual_Response,Voter 1,Voter 2,Voter 3,COMMENTS,Final,,,,,,
TA_1,Is the number of triples of NoiPA retrieved via the SPARQL endpoint always the same?,"No, they slightly increase over time.","Short answer: No — the number of triples retrieved from the NoiPA SPARQL endpoint has changed over time.

Evidence from the reports you provided (query-based triple counts at different dates):
- 2025-05-04: 412,894,535
- 2025-06-01: 419,389,676
- 2025-07-13: 432,861,574
- 2025-08-03: 439,796,613
- 2025-09-07: 446,170,057

Why the count can vary
- Data updates: the dataset is updated (reports show an update frequency or modification dates), so the graph grows/shrinks as data are added, removed or corrected.
- Different counting scopes: counts may include different named graphs or only the default graph. Some endpoint configurations treat the default graph as the union of named graphs, others do not.
- Inference/reasoning: counts can differ if reasoning/inference is enabled or disabled at measurement time.
- Temporary/administrative changes: maintenance, loading/unloading dumps, or transient replication states can change what the endpoint reports at a given moment.
- Measurement differences/timeouts: different queries/sampling or partial results due to timeouts may give different counts.

How to get a reproducible count
- Use a consistent SPARQL query and counting scope. For a union-over-all-graphs count (explicitly counting triples in all named graphs), run:
  SELECT (SUM(?c) AS ?total) WHERE {
    SELECT (COUNT(*) AS ?c) WHERE { GRAPH ?g { ?s ?p ?o } } GROUP BY ?g
  }
  Or, to count the default (current) graph:
  SELECT (COUNT(*) AS ?triples) WHERE { ?s ?p ?o }
- Run the same query multiple times and record timestamp to detect changes.
- For a stable snapshot, download the RDF dump (if available) and count triples locally (e.g., count N-Triples lines or use rdf tools). A dump gives a fixed snapshot independent of endpoint state.
- If you need historic stability, ask the dataset publishers for versioned dumps or snapshot identifiers.

If you want, I can:
- Provide exact SPARQL queries tailored to counting named graphs in Virtuoso (the endpoint NoiPA appears to run), or
- Suggest shell/command-line commands to count triples in an N-Triples/Turtle dump once you have it.
",1,1,1,,1,,,,,,
TA_1,The number of triples of NoiPA retrieved via the SPARQL endpoint is constant?,"No, they slightly increase over time.","Short answer: No — the triple count exposed by the NoiPA SPARQL endpoint is not constant. It changed over time in the reports you provided.

Evidence (reported query-based counts)
- 2025-05-04: 412,894,535
- 2025-06-01: 419,389,676
- 2025-07-13: 432,861,574
- 2025-08-03: 439,796,613
- 2025-09-07: 446,170,057

Why it varies
- The dataset is updated (new data added / removed) so total triples grow or shrink.
- Endpoint counting methods and which graphs are included can vary (default graph vs. all named graphs).
- Indexing/rebuild or maintenance on the triplestore can temporarily change reported counts.
- Some counts in metadata/VoID may reflect a snapshot (dump) while SPARQL counts reflect the live store.

How you can check the current count yourself
- Simple total-triples query:
  SELECT (COUNT(*) AS ?triples) WHERE { ?s ?p ?o }
- Per-graph counts (useful if the store uses named graphs):
  SELECT ?g (COUNT(*) AS ?triples) WHERE { GRAPH ?g { ?s ?p ?o } } GROUP BY ?g ORDER BY DESC(?triples)
- If the endpoint publishes VoID/DCAT metadata (or a service description), check that for a declared triple count and last-modified timestamp.

Practical suggestions
- If you need a stable value for analysis, take and record periodic snapshots (run the COUNT at scheduled intervals).
- To understand causes of jumps, compare per-graph counts and check modification dates in metadata or the publisher’s change log.
- If you want, I can produce the exact SPARQL queries formatted for the NoiPA endpoint and explain how to run them (including handling endpoint timeouts/limits). Would you like that?
",1,1,1,,1,,,,,,
TA_2,Is the SPARQL endpoint of DBLP always available?,Yes,"Short answer: No — there’s no guarantee it’s ""always"" available. However, the dblp SPARQL endpoint (https://sparql.dblp.org/sparql) has been observed online and responsive in multiple checks between May and September 2025, and it typically shows good latency and throughput.

Evidence from the quality checks (examples)
- Reports on 2025-05-04, 2025-06-01, 2025-07-13, 2025-08-03 and 2025-09-07 all show the SPARQL endpoint as Available and reasonably responsive (median latencies ~130–560 ms and several req/s throughput).
- The endpoint URL recorded in metadata: https://sparql.dblp.org/sparql
- Downloadable dumps are published (e.g. https://doi.org/10.4230/dblp.rdf.ntriples, https://dblp.org/rdf/dblp.ttl.gz) so you have an offline fallback.

Why it still isn’t “always available”
- Public endpoints have no formal SLA: they may go down for maintenance, upgrades, network issues, or transient overload.
- Automated checks sometimes disagree on HTTPS detection or dump availability (tooling/metrics can mis-detect even when the service is up).

Practical recommendations
- Don’t rely on 100% uptime for production-critical workflows. Use one or more of these mitigations:
  - Health-check frequently (simple ASK or lightweight SELECT) and implement retry/backoff.
  - Use the RDF dump(s) as a local fallback or for offline processing.
  - Cache results where feasible and respect endpoint usage policies (rate limits).
  - Monitor the endpoint with an external uptime service (e.g., Pingdom, UptimeRobot) or your own script.

Quick health-check examples
- HTTP header check:
  curl -I https://sparql.dblp.org/sparql
- Simple SPARQL ASK (returns true if endpoint answers):
  curl --data-urlencode 'query=ASK WHERE { ?s ?p ?o }' -H 'Accept: application/sparql-results+json' https://sparql.dblp.org/sparql

If you want, I can:
- Set up a small health-check script for you (cron-ready), or
- Help draft a robust client pattern (retries, caching, fallback to dump) for your application.
",0,0.5,0.5,,"0.5",,,,,,
TA_2,Is the DBLP SPARQL endpoint always up?,Yes,"I can’t check the endpoint live from here, so I can’t tell you its current moment‑to‑moment status. However:

- Historical scans in the reports you provided (2025‑05 through 2025‑09) show the DBLP SPARQL endpoint (https://sparql.dblp.org/sparql) as Available and responsive, with good median latency (roughly 130–560 ms) and throughput (~6–8 req/s). So it has been operational and reliable in those snapshots, but that doesn’t guarantee it’s “always up.”

If you want to check availability yourself (or set up monitoring), here are quick, practical checks and recommendations:

1) Quick manual checks
- HTTP health check:
  - curl -I https://sparql.dblp.org/sparql
    - Expect an HTTP 200 (or at least 405/OPTIONS supported). Non‑2xx often indicates a problem.
- Simple SPARQL query (ASK is cheap):
  - curl -s -X POST -H ""Accept: application/sparql-results+json"" --data-urlencode 'query=ASK WHERE { ?s ?p ?o }' https://sparql.dblp.org/sparql
  - A valid JSON true/false result indicates the endpoint is responding to queries.
- Or SELECT one triple:
  - curl -s -G --data-urlencode 'query=SELECT * WHERE { ?s ?p ?o } LIMIT 1' -H ""Accept: application/sparql-results+json"" https://sparql.dblp.org/sparql

2) Automate monitoring
- Use an external uptime monitor (UptimeRobot, Pingdom) to call the endpoint URL periodically.
- For query‑level checks, use Prometheus + Blackbox Exporter (HTTP probe) or a small script that issues ASK/SELECT queries every N minutes and alerts on failures/latency spikes.
- Record response codes, response times, and error messages (timeouts, 5xx, connection refused).

3) Production best practices
- Implement retries with exponential backoff and a reasonable timeout (e.g., 5–10s) in client code.
- Cache results where possible to reduce load and tolerate short outages.
- Respect any rate limits and prefer bulk dumps for heavy processing (DBLP provides RDF dumps).

If you want, I can:
- Draft a small monitoring script (bash or Python) you can run.
- Give an example Prometheus/Blackbox config.
- Attempt a live check now if you can run the curl commands and paste the output here.",0,0.5,0.5,,"0.5",,,,,,
TA_3,Is the data dump of the Allie Abbreviation And Long Form dataset always set to 1 in the observed period?,"No, it is discontinuous","No — not always.

Observed values for ""Availability of RDF dump (metadata)"" in the reports:
- 2025-05-04: 1 (dump indicated in metadata)  
- 2025-06-01: 1  
- 2025-07-13: 1  
- 2025-08-03: 1  
- 2025-09-07: 0 (dump reported offline / not available in metadata)

Notes:
- Across multiple reports the SPARQL-based check often could not confirm the dump (Availability of RDF dump (query) was False even when metadata said 1).
- On 2025-09-07 the metadata itself indicated the dump was unavailable, so the flag changed to 0.

If you want, I can extract the exact report snippets or check for other dates.
",1,1,1,,1,,,,,,
TA_3,Is the data dump of the Allie Abbreviation And Long Form dataset always up?,"No, it is discontinuous","Short answer: No — the dump is not reliably always up.

Why: across multiple quality scans (2025-05 → 2025-09) the dataset metadata consistently claims an RDF dump is available, but automated checks often cannot reach or verify it. Examples from the reports:
- 2025-06-01 / 2025-07-13 / 2025-08-03: metadata lists an RDF dump as online, but ""Availability of RDF dump (query)"" = False and no working download links were discovered via the SPARQL endpoint.
- 2025-09-07: the SPARQL endpoint was reported missing/offline and no dump was accessible at that time.

What to do to verify now
- Check the landing page: http://allie.dbcls.jp/
- Check the SPARQL endpoint: http://data.allie.dbcls.jp/sparql
- Try fetching the advertised dump URL (if you find it) and inspect headers:
  - curl -I <dump_url>  (look for HTTP 200, Content-Type, Last-Modified)
  - curl -fL -o /tmp/allie.dump <dump_url> (to download; -f exits on HTTP errors)
- Look for VoID/DCAT metadata or a download link on the landing page that gives an explicit dump URL and last-modified timestamp.

If you want ongoing assurance
- Monitor the dump URL with a simple uptime check (curl HTTP status + content-type) or use an external uptime-monitoring service set to check every X minutes and alert on failures.
- Optionally mirror the dump on your side (if license permits) and refresh on a schedule.

Contact for help
- Dataset contact in the reports: info AT dbcls.rois.ac.jp — you can ask them to confirm the canonical dump URL and whether dumps are continuously hosted.

If you want, I can draft a short email to the maintainers asking them to confirm dump URL, availability guarantee, and last-modified/update cadence.
",1,1,1,,1,,,,,,
TA_4,Is the accuracy of NoiPA constant over time?,No,"Short answer: Yes — as measured in the reports you provided, NoiPA’s accuracy is essentially constant and very high over time (≈0.9997 → 0.99966). Any differences are tiny and within measurement/sampling noise.

Details:
- 2025-05-04 — Accuracy: 0.9997/1
- 2025-06-01 — Accuracy: 0.9997/1
- 2025-07-13 — Accuracy: 0.99966/1
- 2025-08-03 — Accuracy: 0.99966/1
- 2025-09-07 — Accuracy: 0.99966/1

Interpretation and caveats:
- The reported “accuracy” here is an intrinsic, syntactic/structural quality score (checks such as empty annotations, whitespace in literals, malformed datatypes, functional/inverse‑functional property misuse). Those structural checks remain almost perfect across the dates.
- This does not guarantee semantic or factual correctness of the content (i.e., whether values are true in the real world). If you need to monitor factual accuracy or detect drifting errors, you’ll need domain-specific validation or reference-based checks over time.
- If you want, I can (a) produce a small plot of the time series, (b) list the individual subchecks behind the accuracy score, or (c) suggest additional checks to detect semantic/factual changes over time. Which would you prefer?
",1,1,1,,1,,,,,,
TA_4,Does the accuracy of NoiPA remain consistent over time?,No,"Short answer: Yes — the measured intrinsic accuracy of NoiPA stays essentially unchanged and very high across the reports you supplied (May → Sept 2025).

Details and evidence
- Reported Accuracy scores (intrinsic accuracy) by date:
  - 2025-05-04: 0.9997
  - 2025-06-01: 0.9997
  - 2025-07-13: 0.99966
  - 2025-08-03: 0.99966
  - 2025-09-07: 0.99966

- Sub-checks that drive the high accuracy score are consistently good across reports (examples):
  - ""triples with empty annotation"" — score ≈ 1.0
  - ""malformed data type literals"" — score ≈ 1.0
  - ""functional properties inconsistent"" — score ≈ 1.0
  - small variations exist in checks for whitespace in annotations (~0.998–0.999), but these are tiny.

Interpretation and caveats
- The accuracy metric is stable and near‑perfect in every snapshot — small numeric differences are within expected measurement/sampling noise, not signs of degradation.
- Accuracy here is an intrinsic/data-validity metric (syntactic/constraint checks, malformed literals, functional property violations). It does not cover other quality aspects that did vary or are weak for NoiPA (e.g., interlinking = 0, dereferenceability = 0, representational versatility, consistency warnings such as ontology‑hijacking).
- The presence of ontology-hijacking and undefined-term warnings affects the dataset’s Consistency score, not the specific Accuracy values reported; those issues are worth investigating because they may eventually affect downstream correctness or interoperability even if immediate accuracy checks pass.

If you want
- I can plot the accuracy trend (simple line chart) or extract and compare the underlying sub-metrics over time.
- I can also produce a short checklist of concrete actions to keep or improve accuracy (and address the consistency/interoperability issues). Which would you prefer?
",1,1,1,,1,,,,,,
TA_5,What is the longest continuous period in which the Allie Abbreviation And Long Form dataset data dump has been equals to 1?,91 days,"According to the provided reports, the RDF-dump metadata flag was 1 on 2025-05-04, 2025-06-01, 2025-07-13 and 2025-08-03, and then dropped to 0 by 2025-09-07.

Thus the longest continuous period with the dump flag = 1 was from 2025-05-04 through 2025-08-03 (inclusive) — 92 days.

If you meant the query-based dump availability flag (Availability of RDF dump (query)), that is False in all checked reports; let me know which metric you want if I should re-check.
",1,1,1,,1,,,,,,
TA_5,"For how long, without interruption, has the Allie Abbreviation And Long Form dataset data dump remained up?",91 days,"Short answer: I can’t confirm any uninterrupted uptime. Metadata asserted a dump was available between the May–Aug 2025 checks (roughly 2025-05-04 → 2025-08-03, ≈3 months), but query-based checks never found a working download and by 2025-09-07 the metadata reported the RDF dump as missing/offline.

Evidence from the reports:
- 2025-05-04, 2025-06-01, 2025-07-13, 2025-08-03: dataset metadata indicated an RDF dump was available (Availability of RDF dump (metadata) = 1), but the SPARQL/query checks did not confirm an accessible dump and no working download URLs were discovered.
- 2025-09-07: metadata reported the RDF dump as offline/missing (Availability of RDF dump (metadata) = 0).

What to do to get a definitive uninterrupted uptime value
- Locate the actual dump download URL (or the server hosting it).  
- Check HTTP headers (Last-Modified, ETag) and server logs for continuous availability.  
- Use periodic monitoring (e.g., daily HEAD requests) or an uptime service to measure uninterrupted availability going forward.  
- If you need historic verification, ask the dataset publisher (Database Center for Life Science / Allie team) for access logs or release timestamps.

If you want, I can attempt to (re)probe the declared endpoints/dump URLs now (or draft an email to the publisher requesting logs/confirmation). Which would you prefer?
",1,1,1,,1,,,,,,
Co_1,Which dataset has the highest number of triples?,DBLP,"The dblp Knowledge Graph (kg id: dblp-kg) has the most triples — about 1.45 billion triples (≈1.44–1.45 × 10^9 triples reported via SPARQL).
",1,1,1,,1,,,,,,
Co_1,Which is the biggest dataset among the compared ones?,DBLP,"The dblp Knowledge Graph is the largest — about 1.4–1.45 billion triples (≈1.45×10^9 by SPARQL query). For comparison, NoiPA is the next largest (~0.44–0.45 billion triples), followed by Allie (~0.30–0.31 billion), BPR (~0.35 billion by query), Coronavirus (~0.08–0.081 billion), LiLa Lemma Bank (~1.7 million), and WordNet 2.0 (~0.71 million).
",1,1,1,,1,,,,,,
Co_2,Which is the dataset performing worst in the license metric?,CIDOC-CRM,"CIDOC‑CRM performs worst on the licensing metric — score 0.0/1. The reports show no machine‑readable license detected in its metadata.
",1,1,1,,1,,,,,,
Co_2,Which is the worst performing dataset in the license metric?,CIDOC-CRM,"CIDOC-CRM. Its licensing score is 0.0/1 — no machine‑readable license was detected (and no human‑readable license found in the metadata), so it ranks worst on the licensing metric.
",1,1,1,,1,,,,,,
Co_3,What is the mean score for the accuracy dimension?,0.50,"Using the most recent report for each KG in the document (NoiPA, dblp, LiLa Lemma Bank, WordNet 2.0 (W3C), Coronavirus, CIDOC‑CRM, Allie, BPR), the Accuracy scores are:

- NoiPA: 0.99966  
- dblp: 1.00  
- LiLa Lemma Bank: 0.00  
- WordNet 2.0 (W3C): 0.00  
- Coronavirus: 1.00  
- CIDOC‑CRM: 0.00  
- Allie: 0.00  
- BPR: 1.00

Mean accuracy = (0.99966 + 1 + 0 + 0 + 1 + 0 + 0 + 1) / 8 = 3.99966 / 8 ≈ 0.49996.

So the mean Accuracy score ≈ 0.50 (≈49.996%).
",1,1,1,It only used scores from the last check ,1,,,,,,
Co_3,What is the mean value of the accuracy dimension?,0.50,"The mean value of the accuracy dimension is 0.0.
",0,0,0,,0,,,,,,
Co_4,What is the best observed score in the Verifiability dimension?,"0.4983 (NoiPA, Allie, Bathing Water Quality)","The highest Verifiability score observed is 0.4983333333333333 (≈49.83%). It appears for NoiPA (and the Allie report shows the same rounded value: 0.4983).
",0.5,0.5,0.5,,"0.5",,,,,,
Co_4,What is the highest observed Verifiability score?,"0.4983 (NoiPA, Allie, Bathing Water Quality)","The highest observed Verifiability score is 0.498333
",0.5,0.5,0.5,,"0.5",,,,,,
Co_5,What are the highest-performing dimensions in September 2025?,"License, Performance, Accuracy, Believability, Currency, Timeliness, Security, Conciseness and Interpretability","Short answer
- The strongest, consistently high‑scoring dimensions in September 2025 are intrinsic quality (Accuracy and Conciseness), and — for datasets that expose a working endpoint — Performance and basic Accessibility/Availability (SPARQL endpoint + downloadable dumps in metadata).  
- FAIR sub‑principles Findability/Accessibility/Reusability (F/A/R) are also generally strong across many datasets.

Evidence (selected examples from the 2025‑09‑07 reports)
- Accuracy (Intrinsic)
  - dblp: 1.0
  - Coronavirus: 1.0
  - NoiPA: 0.99966
  - Environment Agency: ~0.99999
  - BPR: 1.0
  → Accuracy measures are near‑perfect across most assessed KGs.

- Conciseness (Intrinsic)
  - dblp: ~0.994
  - Coronavirus: ~0.9942
  - NoiPA: ~0.99135
  - Environment Agency: ~0.9936
  → Both extensional and intensional conciseness are very high.

- Performance & Availability (when endpoints are present)
  - dblp: Performance = 1.0 (low latency, solid throughput)
  - NoiPA: Performance = 1.0
  - Coronavirus: Performance ~0.50 (moderate)
  - BPR: Performance ~0.5075
  → Datasets with active SPARQL endpoints typically show good performance and Availability scores.

- FAIR (aggregate)
  - dblp FAIR ≈ 3.46/4
  - Environment Agency FAIR ≈ 3.77/4
  - Coronavirus FAIR ≈ 3.0/4
  → The F, A and R sub‑scores are generally high for many datasets, reflecting good metadata, IDs, licensing and registration.

What remains weak (brief)
- Interlinking (very low across most datasets)
- Understandability (few datasets expose comprehensive vocab lists or label coverage)
- Dynamicity (modification dates / update frequencies often missing)
- Consistency flags (ontology‑hijacking and undefined term warnings in several KGs)
- HTTPS / security detection was inconsistent for some endpoints

Recommended focus
- Maintain the strong practices that produce high Accuracy/Conciseness (validation, canonicalization).
- Prioritize improvements in interlinking, vocab documentation and explicit dynamicity metadata to lift weaker dimensions that limit reuse and integration.
",0,0,0,,0,,,,,,
Co_5,What are the dimensions performing better in September 2025?,"License, Performance, Accuracy, Believability, Currency, Timeliness, Security, Conciseness and Interpretability","Short answer — across the datasets assessed on/around 2025‑09‑07 the strongest (best‑performing) dimensions were:

- Intrinsic: Accuracy and Conciseness  
- Accessibility (especially Availability / SPARQL endpoint responsiveness and Performance)  
- FAIR subprinciples: Findability, Accessibility and Reusability (F / A / R) — and machine‑readable licensing in particular  
- Trust/Believability (metadata about provider / clear descriptions) — moderate but consistent

Evidence / quick examples (Sep 07 snapshots)
- dblp: Accuracy = 1.0; Conciseness ≈ 0.994; Performance = 1.0; strong FAIR (FAIR ≈ 3.46).  
- Coronavirus (micro‑coronavirus): Accuracy = 1.0; Conciseness ≈ 0.994; high URI dereferenceability (~0.96); Licensing = 1.0; good FAIR (≈3.0).  
- NoiPA: very high Accuracy (~0.9997) and Conciseness (~0.991); Performance = 1.0; good publisher / license metadata.  
- LiLa Lemma Bank: strong FAIR F/A/R signals and machine‑readable license present (but many other metrics unassessed because the SPARQL endpoint was treated as offline).  
- CIDOC‑CRM, BBC Programmes, Environment Agency BWQ: these had many zero/unassessed dimensions (no working endpoint or missing dumps
",0,0,0,,0,,,,,,
E&D_1,Why is the availability score equals to 1 for the DBLP dataset?,Because all the metrics in the availability dimension can be correctly computed,"Short answer: because the automated availability checks for dblp passed the main criteria used to compute that dimension: the SPARQL endpoint is reachable, the metadata declares an RDF dump and download availability, and the dataset's HTTP URIs were found to be dereferenceable. Those positive signals (especially endpoint availability + declared dump/download in metadata + dereferenceability) drive the Availability score to 1.0 even though some query-level dump checks returned False.

Details / evidence from the 2025-08-03 report
- SPARQL endpoint: Available
- Availability of RDF dump (metadata): 1 (dump declared in metadata)
- Availability for download (metadata): 1 (download declared in metadata)
- URIs Deferenceability: 1.0
- Query-level checks: Availability of RDF dump (query) = False and Availability for download (query) = False — the endpoint did not confirm the dump via SPARQL, but the metadata-level signals were present and positive.

Why that leads to a full availability score
- The Availability dimension is computed from a small set of checks (endpoint presence, dump and download availability as reported in metadata or discovered, and dereferenceability). In this run the metadata- and endpoint-based checks were sufficient and weighted to give the maximum score.
- Query-level confirmation of the dump is considered separately and can be False without reducing Availability to zero if other availability indicators are strong.

Caveats and suggestions
- You may see different Availability values in other runs/dates because the checker uses a mix of metadata- and query-based signals and network/endpoint behavior can change. The reports you provided show that on other dates the same dataset sometimes had Availability = 0.75 or 0.5 when some metadata or dereferenceability checks failed.
- To make availability more robust and avoid ambiguity, ensure:
  - The RDF dump is actually reachable via the advertised download URL(s) (and that the SPARQL endpoint can reference it if the checker expects that).
  - The dataset metadata (VoID/DCAT) lists concrete download URLs and media types.
  - The endpoint reliably responds and URIs remain dereferenceable.

If you want, I can:
- Extract the VoID/DCAT metadata fields the checker used (dump/download URLs and media types) and show which ones were detected, or
- Suggest precise SPARQL/HTTP checks you can run to reproduce the availability test.
",1,1,1,,1,,,,,,
E&D_1,Why does the DBLP dataset have an availability score of 1?,Because all the metrics in the availability dimension can be correctly computed,"Short answer: Because in the run that produced an Availability = 1.0 the DBLP KG met the main availability checks the scorer weights most heavily — an operational SPARQL endpoint was reachable, the metadata advertises an RDF dump and download links, and URIs were dereferenceable. Those positive results outweighed the single failing query-based dump check, so the linear combination of the availability sub‑metrics reached the maximum.

Details and evidence from the report
- The 2025-08-03 report shows:
  - Sparql endpoint: Available
  - Availability of RDF dump (metadata): 1
  - Availability for download (metadata): 1
  - URIs Dereferenceability: 1.0
  - Availability of RDF dump (query): False (the endpoint did not confirm the dump via a query)
- The Availability dimension is computed from multiple submetrics (endpoint presence, dump advertised in metadata, dump discoverable via endpoint/query, download links in metadata, URI dereferenceability). In that run the majority of the submetrics relevant to availability were true (and those appear to be weighted sufficiently), producing an overall score of 1.0.

Why the dump query check can be False while Availability = 1
- The checker distinguishes metadata-level evidence (is a dump advertised / are download links present) from query-level evidence (can the dump be retrieved or confirmed via SPARQL). If metadata clearly lists a downloadable dump and the endpoint exists and URIs are dereferenceable, the overall availability score can still be maximal even if the query-based verification of the dump failed. In other words, metadata + endpoint + dereferenceability are enough to reach the top score in that configuration.

Why Availability sometimes differs across dates
- You have later reports (e.g., 2025-09-07 / 2025-06-01) showing Availability = 0.75 or 0.5. Those lower scores reflect a different mix of submetric results in those runs (for example the dump may not have been advertised in metadata in that run, or other submetrics changed). The availability score is a linear combination of the submetric values, so changes in any of them (especially the ones the system weights more) will change the overall availability.

If you want the availability assessment to be unambiguously high
- Ensure the RDF dump is both advertised in the dataset metadata (VoID/DCAT) and directly accessible (confirmable via the SPARQL endpoint or via the listed download URL).
- Keep the SPARQL endpoint reliably online.
- Maintain dereferenceable URIs.
- Include explicit download URLs and a VoID/DCAT distribution description so both metadata- and query-based checks can confirm the dump.

If you’d like, I can:
- Point to the exact lines in the report you supplied that justify Availability = 1, or
- Suggest the minimal VoID/DCAT triples and SPARQL checks that will make the dump verifiable by both metadata- and query-based tests.
",1,1,1,,1,,,,,,
E&D_2,Does a score of amount of data equals to 0 mean that the dataset is empty?,"No, it means that the amount of data cannot be computed via the SPARQL endpoint and it is not declared in the metadata.","Not necessarily.

A 0 for the ""amount of data"" score usually means the scoring procedure could not validate any of the quantity metrics it uses (or the measured values map to the lowest point on the chosen normalization), not that the KG is necessarily empty. Common reasons:

- Missing or unreadable inputs: the score builder needs values such as number of triples (from VoID/metadata or a SPARQL COUNT query), number of entities, number of properties, etc. If those inputs are absent or the SPARQL endpoint is offline, the tool may assign 0.  
- Normalization/thresholds: the raw counts are mapped to [0,1]. Very small counts or counts below the scoring threshold can produce a near-zero or zero normalized score.  
- Measurement error: timeouts, permission errors, or parsing failures can force the score to 0 even though data exist.

How to check if the dataset is actually empty
1. Check the report fields first:
   - Look for ""Number of triples (query)"" and ""Number of triples (metadata)"". If either shows a positive integer, the dataset is not empty even if the amount-of-data score is 0.
2. If a SPARQL endpoint is available, run counts:
   - Count triples:
     SELECT (COUNT(*) AS ?triples) WHERE { ?s ?p ?o }
   - Count distinct subjects/entities:
     SELECT (COUNT(DISTINCT ?s) AS ?subjects) WHERE { ?s ?p ?o }
   - Count distinct properties:
     SELECT (COUNT(DISTINCT ?p) AS ?properties) WHERE { ?s ?p ?o }
3. If there’s a dump (NT/Turtle), you can:
   - For N‑Triples: wc -l file.nt (rough estimate of triples)
   - For compressed dumps: zcat file.nt.gz | wc -l
4. Check VoID/DCAT metadata for void:triples / dcterms:modified / distribution links.

If you want, tell me the dataset (or the SPARQL endpoint URL) you want me to check and I can suggest the exact query/commands to run.
",0.5,0,0.5,,"0.5",,,,,,
