Question_ID,Request,Expected_Response,Actual_Response,Voter 1,Voter 2,Voter 3,COMMENTS,Final,,,,,,
TA_1,Is the number of triples of NoiPA retrieved via the SPARQL endpoint always the same?,"No, they slightly increase over time.","No — the number of triples returned by the NoiPA SPARQL endpoint changes over time (it has been increasing). Measured values (Number of triples (query)):

- 2025-05-04: 412,894,535  
- 2025-07-13: 432,861,574  
- 2025-08-03: 439,796,613  
- 2025-09-07: 446,170,057

Overall increase from 2025-05-04 to 2025-09-07: +33,275,522 triples (≈ +8.06%). The dataset shows update history, so growth is expected. Note: the metadata-reported triple count (Number of triples (metadata)) is a different measurement (340,000,000) and remains constant in the records.
",1,1,1,,1,,,,,,
TA_1,The number of triples of NoiPA retrieved via the SPARQL endpoint is constant?,"No, they slightly increase over time.","No — the count retrieved from the SPARQL endpoint is not constant. Measured ""Number of triples (query)"" values:

- 2025-05-04: 412,894,535  
- 2025-07-13: 432,861,574  
- 2025-08-03: 439,796,613  
- 2025-09-07: 446,170,057

So between 2025-05-04 and 2025-09-07 the dataset grew by 33,275,522 triples (≈ +8.1%).

Note: the metadata-reported value ""Number of triples (metadata)"" is 340,000,000 for all timestamps — that appears to be a static/metadata figure and does not reflect the endpoint's live counts.

Possible reasons for the discrepancy / change
- The KG is being updated (new data added).  
- Different counting sources: live SPARQL COUNT versus a static VoID/metadata value.  
- Counting scope differences (default graph vs named graphs, inference, duplicates, blank nodes, etc.).

If you want to monitor reliably, run a consistent SPARQL count (and record timestamp), for example:
SELECT (COUNT(*) AS ?triples) WHERE { ?s ?p ?o }

Also consider:
- Counting per graph if the endpoint uses named graphs (COUNT in FROM <graph>),  
- Using DISTINCT if you suspect duplicated triples,  
- Recording the query and time to ensure comparability.

If you want, I can:
- produce the exact percentage increases per interval, or  
- give a ready script (bash/Python) to poll the endpoint and log counts. Which would you prefer?
",1,1,1,,1,,,,,,
TA_2,Is the SPARQL endpoint of DBLP always available?,Yes,"Short answer: No — you can't guarantee ""always"", but DBLP's SPARQL endpoint has been consistently reachable in the monitored checks.

Details from the monitoring data you supplied
- Endpoint URL: https://sparql.dblp.org/sparql
- Monitored availability: shown as ""Available"" on 2025-05-04, 2025-07-13, 2025-08-03 and 2025-09-07.
- Availability scores recorded: 0.975 (May 2025) and 1.0 (July/Aug/Sept 2025) — i.e. very high availability in those checks.
- Availability for download:
  - RDF dump (metadata): available (metadata indicates downloadable dumps).
  - RDF dump (query): False — the SPARQL endpoint does not appear to expose a downloadable dump via query.
- Downloadable dump links recorded: https://doi.org/10.4230/dblp.rdf.ntriples and https://dblp.org/rdf/dblp.ttl.gz
- Authentication: not required.
- Endpoint protocol: HTTPS URL is used (https://sparql.dblp.org/sparql).
- Notes: an ""Inactive links"" flag appears True in one of the 2025-09-07 records (this refers to some linked resources, not necessarily endpoint availability).

What this means in practice
- The DBLP SPARQL endpoint has been reliable in the sampled checks and metadata — but ""always available"" is an absolute you cannot safely promise for any public web service.
- For production use, assume occasional outages or maintenance windows can occur.

Recommended precautions
- If you need high reliability:
  - Use the RDF dump(s) (the URLs above) and host a local copy/mirror.
  - Implement retry/backoff and caching in your client.
  - Monitor the endpoint (simple uptime checks or a lightweight synthetic query) and fail over to the local dump when the endpoint is down.
  - Respect usage limits and polite query patterns to avoid rate-limiting.

If you want, I can:
- Give a short monitoring script (cURL/Python) to periodically check the endpoint and alert on failures.
- Show example SPARQL queries that are safe/polite to run against the DBLP endpoint.
",1,0,1,,1,,,,,,
TA_2,Is the DBLP SPARQL endpoint always up?,Yes,"Short answer: No — it’s not guaranteed to be ""always up"", but recent checks show it has been available most of the time.

What the collected checks show
- The endpoint URL https://sparql.dblp.org/sparql was reported as ""Available"" on multiple checks (2025-05-04, 2025-07-13, 2025-08-03 and 2025-09-07).  
- Measured availability score ~0.975 (high but not 100%).  
- Typical observed latency is low (~0.1–0.2 s) and throughput in our checks ~6–8 req/s.  
- On 2025-09-07 an ""Inactive links"" flag was raised (some linked resources may be broken), but the SPARQL endpoint itself was still reachable that day.  
- There are RDF dumps you can use if the endpoint is down:
  - https://doi.org/10.4230/dblp.rdf.ntriples
  - https://dblp.org/rdf/dblp.ttl.gz

Recommendation
- If you need robust continuous access, do one or more of:
  - Use the RDF dump(s) locally (best for heavy/critical workloads).
  - Implement simple monitoring (HTTP HEAD or a lightweight ASK query) and alerting to detect outages quickly.
  - Cache query results or run a local triple store fed from the dump for production use.

Quick checks you can run
- HTTP HEAD:
  curl -I https://sparql.dblp.org/sparql
- Simple SPARQL ASK via POST:
  curl -s -H ""Content-Type: application/sparql-query"" --data 'ASK { ?s ?p ?o }' https://sparql.dblp.org/sparql

If you want, I can give a short script to monitor the endpoint and alert you (e.g., via email or Slack) when it becomes unavailable.
",0,0,1,The dates indicated represent the whole set of checks for dblp dataset,0,,,,,,
TA_3,Is the data dump of the Allie Abbreviation And Long Form dataset always set to 1 in the observed period?,"No, it is discontinuous","Short answer: No.

Details — observed values for ""Availability of RDF dump (metadata)"" on the Allie dataset in the records you provided:
- 2025-05-04 → 1.000000
- 2025-06-01 → 1.000000
- 2025-07-13 → 1.000000
- 2025-08-03 → 1.000000
- 2025-09-07 → 0.000000

So the dump flag was set to 1 for May–August 2025, but at the 2025-09-07 observation it is 0. If you want, I can (a) extract the full timeline of related fields (offline dumps, download URLs, availability queries) to help diagnose why it flipped, or (b) show all entries for the 2025-09-07 snapshot.
",1,1,1,,1,,,,,,
TA_3,Is the data dump of the Allie Abbreviation And Long Form dataset always up?,"No, it is discontinuous","Short answer: No — the dump is not reliably ""always up.""

Evidence from the checks you provided
- There are offline dump URLs published (examples found in the metadata):
  - ftp://ftp.dbcls.jp/allie/allie_rdf/allie_rdf_nt_latest.gz
  - ftp://ftp.dbcls.jp/allie/allie_rdf/
- A SPARQL endpoint is also advertised: http://data.allie.dbcls.jp/sparql
- But automated checks frequently report:
  - ""Availability for download (query)"" = False (multiple timestamps), and in some checks the availability metadata flips between present and absent.
  - ""Inactive links"" flagged True in some runs.
  - Availability score ≈ 0.73–0.745 (not 1.0), indicating partial availability.
  - Monthly update frequency is reported, but recent checks still show intermittent unavailability.
- Metadata shows the dataset URL: http://allie.dbcls.jp/ and contact/source: Database Center for Life Science (info AT dbcls.rois.ac.jp).

What that means
- The maintainers do provide dumps (FTP) and a SPARQL endpoint, but monitoring results show intermittent failures (links inactive or downloads not reachable at check time). So the dump cannot be assumed to be continuously available 24/7 without occasional downtime.

Practical suggestions
- If you need reliable access:
  - Download and mirror the FTP dump (ftp://ftp.dbcls.jp/allie/allie_rdf/allie_rdf_nt_latest.gz) on a regular schedule (e.g., daily or weekly) and keep a local copy.
  - Use the SPARQL endpoint for ad-hoc queries when available (http://data.allie.dbcls.jp/sparql), but plan fallbacks if it becomes unavailable.
  - Monitor availability (simple script checking FTP + endpoint) and alert on failures.
  - If downtime persists contact the provider: info AT dbcls.rois.ac.jp, or check http://allie.dbcls.jp/ for announcements.

If you want, I can:
- Try the FTP/SPARQL endpoints now (if you want me to attempt live checks),
- Draft a short script to periodically download and verify the dump, or
- Provide commands to download and mirror the gzip dump.
",1,1,1,,1,,,,,,
TA_4,Is the accuracy of NoiPA constant over time?,No,"No. The Accuracy score changed slightly:

- 2025-05-04: 0.999700  
- 2025-07-13: 0.999660  
- 2025-08-03: 0.999660  
- 2025-09-07: 0.999660

It dropped by 0.00004 (≈0.004%) between 2025-05-04 and 2025-07-13, then remained stable.
",1,1,1,,1,,,,,,
TA_4,Does the accuracy of NoiPA remain consistent over time?,No,"Short answer: Yes — the accuracy is effectively unchanged.

Details:
- Recorded accuracy values for NoiPA:
  - 2025-05-04: 0.999700 (99.9700%)
  - 2025-07-13: 0.999660 (99.9660%)
  - 2025-08-03: 0.999660 (99.9660%)
  - 2025-09-07: 0.999660 (99.9660%)

- Summary statistics:
  - Mean = 0.999670 (≈ 99.9670%)
  - Standard deviation ≈ 0.000017 (≈ 0.0017 percentage points)
  - Max change from first to last = −0.000040 (~ −0.004%)

Interpretation: the accuracy stays essentially constant (≈99.967%), with only a tiny drop of 0.00004 between May and July that is negligible and likely within measurement/rounding noise.

If you want, I can (a) plot the timeline, (b) compute trend tests, or (c) check other related quality metrics over the same period.
",1,0,1,,1,,,,,,
TA_5,What is the longest continuous period in which the Allie Abbreviation And Long Form dataset data dump has been equals to 1?,91 days,"The longest continuous period was from 2025-05-04 through 2025-08-03 (Availability of RDF dump (metadata) = 1), a span of 91 days.
",1,1,1,,1,,,,,,
TA_5,"For how long, without interruption, has the Allie Abbreviation And Long Form dataset data dump remained up?",91 days,"Short answer: I can’t tell — the supplied metadata does not include an uptime / continuous-availability metric, so you cannot determine “time up without interruption” from these fields.

What I checked in the metadata
- There are indicators showing the dataset is available:
  - Availability of RDF dump (metadata) = True
  - Availability for download (metadata) = 1
  - Offline dump URLs listed: ftp://ftp.dbcls.jp/allie/allie_rdf/allie_rdf_nt_latest.gz and ftp://ftp.dbcls.jp/allie/allie_rdf/
  - SPARQL endpoint URL: http://data.allie.dbcls.jp/sparql
- There are availability scores (e.g. Availability score ≈ 0.70–0.74) recorded at various timestamps — these are historical quality/availability indicators, not a continuous uptime duration.
- No field says “current continuous uptime”, “time since last downtime”, or similar.

If you need to obtain the uninterrupted-up time, options
1. Immediate check (one-off)
   - Test the endpoint/dump now to see if it is reachable:
     - SPARQL endpoint: curl -I http://data.allie.dbcls.jp/sparql
     - FTP dump: curl -I ftp://ftp.dbcls.jp/allie/allie_rdf/allie_rdf_nt_latest.gz
   - That only gives current reachability, not continuous uptime.

2. Determine historical uninterrupted uptime
   - Ask the dataset publisher/host (Database Center for Life Science / ftp.dbcls.jp) for server logs or monitoring reports that record downtimes.
   - If they keep access logs (HTTP/FTP) you can derive periods of downtime from those logs.

3. Start continuous monitoring (recommended)
   - Use an uptime monitoring service (UptimeRobot, Pingdom, StatusCake) to monitor:
     - HTTP(S) GET on the SPARQL endpoint or an index page
     - FTP accessibility for the dump file
   - Configure checks (e.g., 1–5 minute intervals). The monitor will report current continuous uptime and time since last downtime.

4. Quick self-monitoring script (example)
   - Run a simple cron / loop that pings the endpoint and records status; when you want current continuous uptime you can compute the time since the last failure. Example (bash pseudocode):
     while true; do
       if curl -sfS http://data.allie.dbcls.jp/sparql >/dev/null; then
         echo ""$(date --iso-8601=seconds) UP"" >> /var/log/allie-uptime.log
       else
         echo ""$(date --iso-8601=seconds) DOWN"" >> /var/log/allie-uptime.log
       fi
       sleep 60
     done

If you want, I can:
- Provide ready-to-run monitoring scripts (more complete, with downtime detection and continuous-up calculation), or
- Draft an email template you can send to the dataset host requesting uptime logs / “time since last outage” information. Which would you prefer?
",0,0,0,,0,,,,,,
Co_1,Which dataset has the highest number of triples?,DBLP,"The dblp-kg (dblp Knowledge Graph) has the most triples — 1,452,862,425 triples (measure value 1452862425 at 2025-09-07).
",1,1,1,,1,,,,,,
Co_1,Which is the biggest dataset among the compared ones?,DBLP,"The dblp-kg dataset is the largest.  
- dblp-kg — ~1.45 billion triples (1,452,862,425; timestamp 2025-09-07)  

For comparison (from the same dataset of measurements):  
- NoiPA — ~0.45 billion triples (446,170,057; 2025-09-07)  
- LemmaBank — ~1.70 million triples (1,699,687; 2025-05-04)  
- w3c-wordnet — ~710,000 triples (710,000; 2025-05-04)  
- bpr — ~366,800 triples (366,800; 2025-05-04)

If you want, I can produce a full ranked table (with timestamps and whether the counts come from metadata or SPARQL query).
",1,1,1,,1,,,,,,
Co_2,Which is the dataset performing worst in the license metric?,CIDOC-CRM,"CIDOC-CRM. It has a Licensing score of 0.0 (seen at 2025-05-04, 2025-07-13, 2025-08-03 and 2025-09-07). Supporting measures show no retrievable license metadata (R1.1 = 0.0) and License machine-readable (metadata) = False / no human-readable license indicated, which explains the zero licensing score.
",1,1,1,,1,,,,,,
Co_2,Which is the worst performing dataset in the license metric?,CIDOC-CRM,"CIDOC-CRM — Licensing score = 0.000000 (observed on 2025-05-04, 2025-07-13, 2025-08-03 and 2025-09-07).
",1,1,1,,1,,,,,,
Co_3,What is the mean score for the accuracy dimension?,0.50,"The mean Accuracy score (averaging the latest Accuracy values per dataset found in the input) is 0.444 (≈0.44441).

Calculation details (datasets and latest Accuracy values used):
- w3c-wordnet: 0.000000
- LemmaBank: 0.000000
- bpr: 1.000000
- CIDOC-CRM: 0.000000
- NoiPA: 0.999660
- dblp-kg: 1.000000
- micro-coronavirus: 1.000000
- allie-abbreviation-and-long-form-database-in-life-science: 0.000000
- bbc-programmes: 0.000000

Sum = 3.99966; mean = 3.99966 / 9 = 0.444406...

If you want the mean computed differently (e.g., using all timestamped accuracy values, or only a specific subset of datasets), tell me which rule to use and I’ll recompute.
",0,0,0,,0,,,,,,
Co_3,What is the mean value of the accuracy dimension?,0.50,"I computed the mean Accuracy score using the latest reported Accuracy value per dataset found in the log. Datasets and their latest Accuracy values used:

- w3c-wordnet: 0.000000  
- LemmaBank: 0.000000  
- bpr: 1.000000  
- NoiPA: 0.999660  
- CIDOC-CRM: 0.000000  
- dblp-kg: 1.000000  
- bbc-programmes: 0.000000  
- allie-abbreviation-and-long-form-database-in-life-science: 1.000000  
- micro-coronavirus: 1.000000

Sum = 4.999660; count = 9.  
Mean Accuracy = 4.999660 / 9 ≈ 0.555518

So the mean value of the accuracy dimension (across those datasets) is approximately 0.55552.
",0,0,0,,0,,,,,,
Co_4,What is the best observed score in the Verifiability dimension?,"0.4983 (NoiPA, Allie, Bathing Water Quality)","The highest Verifiability score observed is 0.498333 (seen for datasets such as NoiPA and allie-abbreviation-and-long-form-database-in-life-science).
",1,0,1,,1,,,,,,
Co_4,What is the highest observed Verifiability score?,"0.4983 (NoiPA, Allie, Bathing Water Quality)","The highest observed Verifiability score is 0.498333 — e.g. for NoiPA (timestamps 2025-05-04, 2025-07-13, 2025-08-03, 2025-09-07) and for the allie and environment-agency-bathing-water-quality entries.
",1,1,1,,1,,,,,,
Co_5,What are the highest-performing dimensions in September 2025?,"License, Performance, Accuracy, Believability, Currency, Timeliness, Security, Conciseness and Interpretability","Short answer — Availability and metadata-related dimensions (download/RDF-dump/registration), plus security/access (HTTPS, authentication) and — for some KGs — Performance, are the strongest in September 2025.

Evidence and examples (all measures timestamped 2025-09-07 in the data):
- Availability / metadata accessibility
  - “Availability for download (metadata)” = 1.00 for several datasets (CIDOC‑CRM, bpr, w3c‑wordnet).
  - “Availability of RDF dump (metadata)” = 1.00 (bpr, CIDOC‑CRM, w3c‑wordnet, dblp‑kg).
  - F2a / F4 metadata checks (metadata available via standard primary sources / registered in searchable engines) = 1.00 for multiple KGs.
- Security / access
  - “A1.2 Authentication & HTTPS support” = 1.00 for bpr (and present as satisfied for other KGs).
  - Security score = 1.00 for bpr at 2025‑09‑07.
- Performance (dataset-level)
  - Some KGs report top performance: dblp‑kg and NoiPA have “Performance score” = 1.00 (2025‑09‑07). Other KGs have low/zero performance, so this is dataset-dependent.
- Other high individual indicators
  - DOI / persistent identifier support: CIDOC‑CRM shows F3 (data referable via DOI) = 1.00.
  - URI dereferenceability / availability checks are satisfied for several KGs (e.g., dblp‑kg shows URIs dereferenceability = 1.00).

Important caveats
- Scores are heterogeneous across KGs: a dimension can be excellent for some datasets and poor for others (e.g., Performance is 1.0 for dblp‑kg/NoiPA but 0.0 for other KGs).
- Some dimensions (Currency, Interlinking, Interpretability, many consistency/quality metrics) are low or zero across many datasets in September 2025.
- Different metrics use different scales (some aggregate FAIR/Normalized scores are >1), so compare per-metric semantics rather than raw numbers across different dimensions.

If you want, I can:
- produce a ranked list of dimensions by average or median value across all datasets for 2025‑09‑07, or
- list, per dataset, which dimensions are high vs low in that month. Which would you prefer?
",0,0,0,,0,,,,,,
Co_5,What are the dimensions performing better in September 2025?,"License, Performance, Accuracy, Believability, Currency, Timeliness, Security, Conciseness and Interpretability","Summary (snapshot = 2025-09-07)

- Best‑performing dimensions overall
  - Interpretability — consistently high for several KGs (examples: bpr Interpretability 0.9979; NoiPA Interpretability 1.00).  
  - Security — frequently top-rated (examples: bpr Security 1.00; environment‑agency Security 1.00; dblp‑kg 0.50).  
  - Conciseness / Representational consistency — generally strong in multiple datasets (examples: bpr Conciseness 0.884; bpr Representational‑Consistency 0.876; NoiPA Conciseness 0.991).  
  - Availability (metadata/dumps/search registration) — good for some KGs (dblp‑kg Availability 1.00; CIDOC‑CRM and some others ~0.50), so moderate-to-high overall.

- Weak/low dimensions
  - Interlinking — very low in many datasets (bpr Interlinking ≈ 0.00001; Interlinking completeness often 0).  
  - Some FAIR/currency metrics are uneven: a few datasets score 1.0 on Currency but several have 0, so Currency is mixed overall.  
  - Licensing and Verifiability are mostly moderate (many ~0.5 or lower).

Caveat: the dataset sample is heterogeneous (multiple KGs with very different profiles). My conclusion above is based on the 2025‑09‑07 entries in the data you provided. If you want a strict ranking (e.g., dataset‑weighted averages or counts of datasets above a threshold per dimension), tell me which aggregation method you prefer and I’ll compute it.
",0,0,0,,0,,,,,,
E&D_1,Why is the availability score equals to 1 for the DBLP dataset?,Because all the metrics in the availability dimension can be correctly computed,"The Availability score is 1 because, at the time(s) the score was computed, DBLP satisfied all the availability checks used to compute that dimension. The availability dimension is a linear combination of several availability metrics, and DBLP had the primary ones set to the “available”/full value. Key facts from the measurements:

- Working access points
  - A1-D Working access point(s) = 1.0 (2025-05-04, 2025-07-13, 2025-08-03, 2025-09-07)
  - SPARQL endpoint reported as Available, SPARQL endpoint URL = https://sparql.dblp.org/sparql

- Download / dump availability (metadata)
  - Availability of RDF dump (metadata) = 1.0 (2025-05-04, 2025-07-13, 2025-08-03, 2025-09-07)
  - URL for download the dataset present: ['https://doi.org/10.4230/dblp.rdf.ntriples', 'https://dblp.org/rdf/dblp.ttl.gz'] (provided in multiple timestamps)

- Metadata & registration
  - A1-M / F2a-M / F4-M metadata checks = 1.0 (metadata available via primary sources, registered in search engines, metadata indexed)
  - License machine/human readable present (R1.1 = 1.0; license links such as https://creativecommons.org/publicdomain/zero/1.0/)

- Transport / security
  - A1.2 Authentication & HTTPS support = 1.0
  - Availability of a common accepted media type = True (metadata-media-type entries present)

Because these core availability signals were all true/maximum, the aggregated Availability score was computed as 1.0.

(If you see the availability score change later — e.g. to 0.75 on 2025-09-07 — that reflects a later re-evaluation where one or more availability sub-metrics changed; you can compare the same sub-metrics at that later timestamp to see which item dropped.)
",0,0,0,,0,,,,,,
E&D_1,Why does the DBLP dataset have an availability score of 1?,Because all the metrics in the availability dimension can be correctly computed,"The availability score is 1.0 because the DBLP KG exposes the required, working access points and metadata that the availability metric checks. Concretely (examples from the recorded measures):

- A1-D Working access point(s) = 1.0 — there is an operational access point.
- SPARQL endpoint = Available, SPARQL endpoint URL = https://sparql.dblp.org/sparql.
- Availability for download (metadata) = 1.0 and Availability of RDF dump (metadata) = 1.0 — the dataset metadata lists downloadable RDF files.
- URL for download the dataset includes explicit links (e.g. https://doi.org/10.4230/dblp.rdf.ntriples and https://dblp.org/rdf/dblp.ttl.gz).
- A2-M Registered in search engines = 1.0 and A1.2 Authentication & HTTPS support = 1.0 — the dataset is discoverable and supports HTTPS.

Note: some lower-level checks (e.g. ""Availability for download (query)"" — whether an RDF dump can be retrieved via a particular SPARQL query) are false, but the availability score is driven by the presence of working access points and downloadable resources reported in the metadata. Those positive metadata/access-point checks are what make the overall availability score equal to 1.0.
",0,0,0.5,,0,,,,,,
