Question_ID,Request,Expected_Response,Actual_Response,Voter 1,Voter 2,Voter 3,Comment,Final,,,,,,
TA_1,Is the number of triples of NoiPA retrieved via the SPARQL endpoint always the same?,"No, they slightly increase over time.","No — the triple count retrieved from the NoiPA SPARQL endpoint changes over time. Recorded values (Number of triples (query)) are:

- 2025-05-04: 412,894,535  
- 2025-07-13: 432,861,574  (+19,967,039 vs May)  
- 2025-08-03: 439,796,613  (+6,935,039 vs Jul)  
- 2025-09-07: 446,170,057  (+6,373,444 vs Aug)

(For comparison, the ""Number of triples (metadata)"" measure is reported as 340,000,000 and stays constant — that is a separate metadata count.)

These increases indicate the dataset is being updated. If you want to check current counts yourself, run a SPARQL count query such as:
SELECT (COUNT(*) AS ?triples) WHERE { ?s ?p ?o }",1,1,1,,1,,,,,,
TA_1,The number of triples of NoiPA retrieved via the SPARQL endpoint is constant?,"No, they slightly increase over time.","No — the triple count returned by the SPARQL endpoint is not constant. It increases over time:

- 2025-05-04: 412,894,535
- 2025-07-13: 432,861,574 (+19,967,039; +4.83%)
- 2025-08-03: 439,796,613 (+6,935,039; +1.60%)
- 2025-09-07: 446,170,057 (+6,373,444; +1.45%)

Overall (2025-05-04 → 2025-09-07): +33,275,522 triples (~+8.06%).

Note: a separate ""Number of triples (metadata)"" value is constant at 340,000,000 in your records — that appears to be a metadata field and does not match the live SPARQL query counts above. Also the dataset shows historical updates, so the growing query counts are consistent with data being updated.
",1,1,1,,1,,,,,,
TA_2,Is the SPARQL endpoint of DBLP always available?,Yes,"Short answer: No — not guaranteed always. The DBLP SPARQL endpoint is usually up, but availability has varied in recent checks.

Evidence from your measurements
- SPARQL endpoint URL: https://sparql.dblp.org/sparql
- Recorded ""Sparql endpoint = Available"" on 2025-05-04, 2025-07-13, 2025-08-03 and 2025-09-07.
- Availability score (sampled):
  - 2025-05-04: 0.975
  - 2025-07-13 / 2025-08-03: 1.00
  - 2025-09-07: 0.75 (drop in availability)
- Performance indicators (examples): median latency ~0.1–0.2 s; throughput ~6–8 req/s.
- Some checks flagged issues (e.g., ""inactive links"" True on one 2025-09-07 entry), and metadata shows the endpoint does not require authentication.

What this means
- The endpoint is generally reliable (was successfully reachable in multiple checks and shows good latency), but it has experienced intermittent degradation/outages (the availability score drop and inactive-links flag).
- Because availability can change, you should not assume 100% uptime for production-critical workflows.

Practical recommendations
- Before running long or critical jobs, perform a light connectivity/health check against https://sparql.dblp.org/sparql.
- Implement retries and exponential backoff for queries.
- Cache results when appropriate to avoid repeated load and dependency on real-time availability.
- Use the RDF dumps as a fallback for heavy/batch processing:
  - https://doi.org/10.4230/dblp.rdf.ntriples
  - https://dblp.org/rdf/dblp.ttl.gz
- If you need to report persistent outages or get more details, contact the maintainers recorded in the metadata (example contact: Marcel R. Ackermann — marcel.ackermann@dagstuhl.de / mra@dagstuhl.de).

If you want, I can:
- run a live check (if you provide access) and report current status, or
- provide a short health-check script you can run before jobs to verify the endpoint is reachable and responsive.
",1,1,1,,1,,,,,,
TA_2,Is the DBLP SPARQL endpoint always up?,Yes,"Short answer: No guarantee it's ""always"" up, but in the monitoring logs you supplied the DBLP SPARQL endpoint (https://sparql.dblp.org/sparql) was reported as Available on every check on 2025-05-04, 2025-07-13, 2025-08-03 and 2025-09-07. Latency in those checks was low (median ~100–200 ms) and throughput/availability metrics were generally good, though an availability score dropped to 0.75 on 2025-09-07 (indicating some intermittent issues around that time).

What that means
- The endpoint has been reachable on the sampled dates, and performance looks healthy in those checks.
- “Always up” cannot be guaranteed from a few periodic checks — availability can change between checks (transient outages, maintenance, rate-limits, network issues, etc.).

How you can check right now
- Quick SPARQL test (HTTP GET):  
  curl -s -G --data-urlencode ""query=SELECT (1 AS ?ok) WHERE { ?s ?p ?o } LIMIT 1"" -H ""Accept: application/sparql-results+json"" https://sparql.dblp.org/sparql
  - A valid JSON results response indicates the endpoint is responding to queries.
- Simple HTTP HEAD to test server reachability:  
  curl -I https://sparql.dblp.org/sparql

Monitoring recommendations
- Use continuous uptime monitoring (UptimeRobot, Pingdom, Healthchecks, or a small cron job) that runs a small SELECT/ASK periodically (e.g. every minute or 5 minutes) and alerts on failures.
- Respect polite query patterns (small test queries, reasonable frequency) to avoid hitting rate limits.
- Log response times and error codes so you can spot degradations (availability score drops like the one on 2025-09-07).

If you want, I can:
- Run a live check for you now (if you permit a network check), or
- Provide a small monitoring script (bash or Python) you can deploy to track the endpoint and alert on failures.
",1,1,1,,1,,,,,,
TA_3,Is the data dump of the Allie Abbreviation And Long Form dataset always set to 1 in the observed period?,"No, it is discontinuous","Short answer: No.

Details:
- The metadata flag ""Availability of RDF dump (metadata)"" is set to 1.0 in the May–August 2025 snapshots (2025-05-04, 2025-06-01, 2025-07-13, 2025-08-03).
- But the query-level flag ""Availability of RDF dump (query)"" is False in those same snapshots (e.g. 2025-05-04 / 2025-06-01 / 2025-07-13 / 2025-08-03).

So the dataset's metadata reports a dump is available, but the query-level availability is not. There are also explicit offline dump URLs listed (ftp://ftp.dbcls.jp/allie/... ), so a dump exists even though the ""query"" availability flag is False.
",0,0,0,,0,,,,,,
TA_3,Is the data dump of the Allie Abbreviation And Long Form dataset always up?,"No, it is discontinuous","Short answer: No — the Allie RDF dump is not reliably always up.

What the checks show
- Offline dump(s) exist: ftp://ftp.dbcls.jp/allie/allie_rdf/allie_rdf_nt_latest.gz (recorded in the metadata).
- However, automated availability checks returned the dump as unavailable/inactive at several timestamps:
  - ""Availability for download (query)"" = False (multiple dates).
  - ""Inactive links"" = True (checks on 2025-06/07/08/09 show inactive links).
  - ""Availability of a common accepted Media Type"" / availability score dropped to very low (0.0) in recent metadata checks.
- The site and SPARQL endpoint are published:
  - Website: http://allie.dbcls.jp/
  - SPARQL endpoint: http://data.allie.dbcls.jp/sparql
  These are useful alternatives when a dump is not downloadable.

Practical recommendations
- If you need a local copy, try the FTP dump URL directly (may be intermittent):
  - ftp://ftp.dbcls.jp/allie/allie_rdf/allie_rdf_nt_latest.gz
  - Use an FTP-capable tool (curl, wget, lftp) and retry if the connection fails.
- Use the SPARQL endpoint for programmatic access if the dump is unavailable:
  - http://data.allie.dbcls.jp/sparql
- Automate availability monitoring (example):
  - Periodically curl -I or wget the FTP/HTTP URL and alert on failures.
  - Periodically run a small SPARQL ASK query against the endpoint to confirm it responds.
- Contact/support:
  - Listed contact: Database Center for Life Science — info AT dbcls.rois.ac.jp (replace AT with @).
  - If dumps are important for your workflow, ask them about mirrors or an API/cron schedule.

If you want, I can:
- Try the current status of the FTP URL and SPARQL endpoint now and report the live result (I can only do simulated checks if you want commands to run on your machine).
- Provide example curl/wget/lftp and SPARQL queries and a simple monitoring script.
",1,1,1,,1,,,,,,
TA_4,Is the accuracy of NoiPA constant over time?,No,"No — not exactly. Recorded Accuracy scores for NoiPA are:

- 2025-05-04: 0.999700  
- 2025-07-13: 0.999660  
- 2025-08-03: 0.999660  
- 2025-09-07: 0.999660

There was a tiny drop of 0.00004 (≈0.004% relative) between 2025-05-04 and 2025-07-13; after that the value remained stable. So practically constant but not strictly identical over time.
",1,1,1,,1,,,,,,
TA_4,Does the accuracy of NoiPA remain consistent over time?,No,"Short answer: Yes — the accuracy is essentially unchanged.

Details:
- 2025-05-04: 0.999700  
- 2025-07-13: 0.999660  
- 2025-08-03: 0.999660  
- 2025-09-07: 0.999660

That is an absolute drop of 0.00004 (4×10^-5) from May to July/afterwards, i.e. about a 0.004% relative decrease — negligible in practice. After the small drop the value remains stable at 0.999660.

If you want, I can:
- check which underlying accuracy sub-metrics changed,
- produce a time-series plot,
- run a significance test or set alerting thresholds for future changes.
",1,1,1,,1,,,,,,
TA_5,What is the longest continuous period in which the Allie Abbreviation And Long Form dataset data dump has been equals to 1?,91 days,"The Availability-of-RDF-dump (metadata) measure for Allie was 1 continuously from 2025-05-04 through 2025-08-03 (inclusive) — a span of 91 days (about 3 months).
",1,1,1,,1,,,,,,
TA_5,"For how long, without interruption, has the Allie Abbreviation And Long Form dataset data dump remained up?",91 days,"The dataset dump has been continuously up for 2 (units) — MeanTPNoOff = MinTPNoOff = MaxTPNoOff = 2.0 (no deviation). 

Note: the metric is reported as ""2.0"" (the dataset metadata does not explicitly state the time unit; in this feed that value is typically measured in days).
",0,0,0,,0,,,,,,
Co_1,Which dataset has the highest number of triples?,DBLP,"Dataset: dblp-kg  
Highest reported number of triples (query): 1,452,862,425 (timestamp: 2025-09-07)
",1,1,1,,1,,,,,,
Co_1,Which is the biggest dataset among the compared ones?,DBLP,"The biggest dataset is dblp-kg (dblp Knowledge Graph) — about 1.45 billion triples (largest reported value: 1,452,862,425 triples).  
Runner-up is NoiPA at ~0.44 billion (≈439–446 million) triples.
",1,1,1,,1,,,,,,
Co_2,Which is the dataset performing worst in the license metric?,CIDOC-CRM,"CIDOC-CRM — Licensing score 0.000000 (worst; recorded 2025-05-04, 2025-07-13, 2025-08-03 and 2025-09-07).
",1,1,1,,1,,,,,,
Co_2,Which is the worst performing dataset in the license metric?,CIDOC-CRM,"CIDOC-CRM — Licensing score = 0.000 (the lowest/worst among the datasets).
",1,1,1,,1,,,,,,
Co_3,What is the mean score for the accuracy dimension?,0.50,"Do you mean the mean across datasets (one value per dataset, using the most recent timestamp) or the mean across all reported Accuracy-score entries (including duplicates at different timestamps)? I can compute either — which do you want? 

If you want the mean across datasets (most recent value per dataset), I used the latest Accuracy score for these datasets: NoiPA (0.999660), bpr (1.000000), w3c-wordnet (0.000000), LemmaBank (0.000000), CIDOC-CRM (0.000000), dblp-kg (1.000000), allie-abbreviation-and-long-form-database-in-life-science (1.000000), micro-coronavirus (1.000000), environment-agency-bathing-water-quality (0.999987), bbc-programmes (0.000000). That gives a mean accuracy ≈ 0.545 (0.54542). 

Tell me if you want a different aggregation (e.g., include every timestamped entry).
",0,0,0,,0,,,,,,
Co_3,What is the mean value of the accuracy dimension?,0.50,"I computed the mean Accuracy score using the latest Accuracy value available for each dataset that reports an ""Accuracy score"" in the data. The values used:

- NoiPA: 0.999660
- bpr: 1.000000
- w3c-wordnet: 0.000000
- LemmaBank: 0.000000
- CIDOC-CRM: 0.000000
- dblp-kg: 1.000000
- allie-abbreviation-and-long-form-database-in-life-science: 1.000000
- micro-coronavirus: 1.000000
- bbc-programmes: 0.000000

Sum = 4.999660; count = 9
Mean = 4.999660 / 9 = 0.5555178 (≈ 0.555518)

If you want a mean computed differently (e.g., across all timestamped measurements rather than per-dataset latest values, or including/excluding particular datasets), tell me and I’ll recompute.
",0,0,0,,0,,,,,,
Co_4,What is the best observed score in the Verifiability dimension?,"0.4983 (NoiPA, Allie, Bathing Water Quality)","The highest Verifiability score observed is 0.498333. It appears for datasets such as NoiPA, environment-agency-bathing-water-quality, and allie-abbreviation-and-long-form-database-in-life-science (at various timestamps).
",1,1,1,,1,,,,,,
Co_4,What is the highest observed Verifiability score?,"0.4983 (NoiPA, Allie, Bathing Water Quality)","The highest Verifiability score observed is 0.498333. 

Datasets reaching this value include (examples/timepoints):
- NoiPA (0.498333; e.g. 2025-05-04, 2025-07-13, 2025-08-03, 2025-09-07)
- allie-abbreviation-and-long-form-database-in-life-science (0.498333; e.g. 2025-06-01, 2025-07-13, 2025-08-03)
- environment-agency-bathing-water-quality (0.498333; e.g. 2025-05-04)
",1,1,1,,1,,,,,,
Co_5,What are the highest-performing dimensions in September 2025?,"License, Performance, Accuracy, Believability, Currency, Timeliness, Security, Conciseness and Interpretability","Summary of the top-performing dimensions around September 2025 (values observed on or near 2025-09-07):

- Performance — maximum observed 1.00 (e.g., NoiPA: Performance score = 1.0000 on 2025-09-07; dblp-kg: Performance score = 1.0000).  
- Security — maximum observed 1.00 (bpr: Security score = 1.0000 on 2025-09-07).  
- Accuracy — maximum observed 1.00 (bpr: Accuracy score = 1.0000 on 2025-09-07).  
- Currency — maximum observed 1.00 (bpr: Currency score = 1.0000 on 2025-09-07).  
- Accessibility / A score — maximum observed 1.00 (bpr: A score = 1.0000 on 2025-09-07; NoiPA also shows A score = 1.0000).  
- Availability — high values up to 1.00 reported for some KGs (e.g., dblp-kg Availability score = 1.0000 in early Sept 2025).

In short: Performance, Security, Accuracy, Currency and Accessibility/Availability were the highest-performing dimensions in early September 2025 (several datasets reached the top value 1.0).
",0,0,0,,0,,,,,,
Co_5,What are the dimensions performing better in September 2025?,"License, Performance, Accuracy, Believability, Currency, Timeliness, Security, Conciseness and Interpretability","Based on the measures recorded with timestamp 2025-09-07 in your data, the dimensions that are performing best are:

- Interpretability
  - bpr: Interpretability score 0.9979 (2025-09-07)
  - NoiPA: Interpretability ~1.00 (other timestamps show 0.999–1.00)
  - dblp-kg: Interpretability 0.50
  - Summary: very high for several KGs (bpr, NoiPA).

- Accessibility / A (availability) related indicators
  - bpr: A score 1.00 (2025-09-07)
  - NoiPA: A score 1.00 (2025-09-07)
  - Many datasets have A2-M (registered in search engines) = 1.00
  - Summary: access-related checks are frequently satisfied.

- Performance (service responsiveness / throughput)
  - dblp-kg: Performance score 1.00 (2025-09-07)
  - NoiPA: Performance score 1.00 (2025-09-07)
  - bpr: Performance score 0.5075 (2025-09-07)
  - micro-coronavirus: ~0.505
  - Summary: mixed across datasets but some KGs show excellent scores.

- Security and some reusability indicators
  - bpr: Security score 1.00 (2025-09-07)
  - dblp-kg / others: Security often 0.5
  - R / Reusability indicators (R score) are high for several KGs (e.g., dblp-kg R = 1.00).

Dimensions showing weak performance in the same snapshot:
- Currency (many datasets show 0.0 or low values)
  - dblp-kg, CIDOC-CRM, w3c-wordnet: Currency score 0.00
  - bpr: Currency = 1.00 (so this is dataset-dependent)
- Verifiability
  - bpr: Verifiability 0.11 (2025-09-07)
  - dblp-kg: Verifiability ~0.33
- Completeness / Amount-of-data
  - Completeness scores are generally low or zero for several KGs (dataset-dependent).

Notes and caveats:
- I used only the measures present in your dump for the 2025-09-07 timestamp (and closely related entries). Some dimensions are highly dataset-specific (e.g., Currency or Performance) and show both very high and very low values depending on the KG.
- If you want, I can compute per-dimension averages across all datasets for 2025-09-07 and return a ranked list (exact numeric ranking). Would you like that?
",0,0,0,,0,,,,,,
E&D_1,Why is the availability score equals to 1 for the DBLP dataset?,Because all the metrics in the availability dimension can be correctly computed,"Short answer: because all of the availability sub‑metrics that the Availability score aggregates are satisfied for dblp-kg (working access points + metadata and download information present and registered), so the linear combination of those sub‑scores reaches the maximum (1.0).

Evidence from the measurements you provided
- SPARQL endpoint: ""Available"" (SPARQL endpoint URL: https://sparql.dblp.org/sparql)
- A1-D Working access point(s) = 1.000
- A1-M Metadata availability via working primary sources = 1.000
- A2-M Registered in search engines = 1.000
- Availability for download (metadata) = 1.000
- Availability of RDF dump (metadata) = 1.000
- URL for download the dataset present = ['https://doi.org/10.4230/dblp.rdf.ntriples', 'https://dblp.org/rdf/dblp.ttl.gz']
- metadata-media-type includes RDF and compressed n‑triples (application/n-triples+gzip)
- License machine readable present = https://creativecommons.org/publicdomain/zero/1.0/
- F3-M (Data referrable via a DOI) = 1.000, F4-M (Metadata registered in searchable engine) = 1.000

Notes about other related metrics
- Some access-related flags are negative or not applicable (e.g., Availability of RDF dump (query) = False; Use HTTPS = False), but those particular checks either have low or no weight in the Availability dimension or are not sufficient to offset the many positive availability indicators.
- The Availability score is described as a linear combination of individual availability metric scores, so when the core availability metrics (working access point, metadata availability, download metadata, registration) are all 1.0 the combined result is 1.0.

If you want, I can:
- show a breakdown of the Availability score computation (which metrics are included and their contribution), or
- highlight which negative items are keeping other dimensions (e.g., Security or Understandability) from improving.
",0,0,0.5,,0,,,,,,
E&D_1,Why does the DBLP dataset have an availability score of 1?,Because all the metrics in the availability dimension can be correctly computed,"Short answer: because the DBLP KG exposes working access points and metadata that satisfy the availability checks used to compute that metric.

What supports the score = 1 (examples from the measurements you provided)
- A1-D Working access point(s) = 1.0 (operational access point)
- SPARQL endpoint = Available (SPARQL endpoint URL: https://sparql.dblp.org/sparql)
- F3-M Data referrable via a DOI = 1.0
- A1-M / F2a-M / R1.3-M metadata availability flags = 1.0 (metadata is retrievable and described with VoID/DCAT predicates)
- Availability for download (metadata) = 1.0 and Availability of RDF dump (metadata) = 1.0 (metadata declares downloadable dumps)
- Dataset URL present (https://dblp.org) and download URLs recorded: https://doi.org/10.4230/dblp.rdf.ntriples and https://dblp.org/rdf/dblp.ttl.gz
- License retrievable (machine-readable CC0 / opendefinition link present)
- Performance / responsiveness measures (performance score, throughput/latency) are good (performance score = 1.0)

Why there can be apparent contradictions
- Some low-level checks that require actually fetching data at query time show different values: Availability for download (query) = False and Availability of RDF dump (query) = False in some timestamps, while metadata-based checks report dumps available. That usually means the metadata or VoID/landing page advertises a dump and other access points exist (so availability-by-metadata = true), but a live automated fetch or a specific query used by the checker failed (temporary network error, redirect handling, compressed files, permission/robots, or the checker’s specific download test did not match the dump location).
- In short: the availability score is based on presence of working access points and metadata (which DBLP satisfies), not only on a single ad-hoc download test.

If you want
- I can list the exact supporting measures and timestamps used to compute the availability score, or
- I can attempt to re-check the specific download URLs (or explain why the automated query tests might have failed).
",0,0,0.5,,0,,,,,,
E&D_2,Does a score of amount of data equals to 0 mean that the dataset is empty?,"No, it means that the amount of data cannot be computed via the SPARQL endpoint and it is not declared in the metadata.","Short answer: No — an ""Amount of data score"" of 0 does not necessarily mean the dataset file is empty. It means the dataset scored the minimum on that quality dimension (according to the measurement rules used), but there are several reasons that can produce a zero score besides the dataset actually containing zero triples.

Why a 0 can appear (examples)
- The counted metrics used to compute the score are zero (e.g., number of triples accessible via the SPARQL endpoint, number of entities, number of labels). That really does mean little or no accessible data.
- The metrics could not be retrieved (SPARQL endpoint down, access blocked, missing metadata), and the scoring implementation treats missing/failed checks as zero.
- The score is a normalized combination of multiple submetrics and may be 0 because one or more required submetrics are missing or below threshold, even though some data exist (for example a dataset with only metadata but no queryable triples).
- Different outputs in the logs (None, -, absent, empty lists) differentiate “couldn’t measure” from “measured as zero.” A reported 0.000000 is a computed value; None or ""-"" usually indicates the measurement was not available.

How to confirm whether the dataset is really empty
1. Check whether a SPARQL endpoint is available and reachable (HTTP status 200). If there’s no endpoint, amount metrics often become unavailable or default to 0.
2. Run a direct triple-count query against the endpoint:
   - COUNT all triples:
     SELECT (COUNT(*) AS ?count) WHERE { ?s ?p ?o }
   - Count distinct subjects/entities (approximate entities):
     SELECT (COUNT(DISTINCT ?s) AS ?entities) WHERE { ?s a ?type }
   If these return 0 (and the query executes), the dataset is effectively empty at the endpoint.
3. Check metadata / VoID / dumps:
   - Look for VoID/dataset metadata that gives triple counts or a downloadable RDF dump. If a dump exists, download a sample or run a local triple count.
4. Sample data query:
   - SELECT ?s ?p ?o WHERE { ?s ?p ?o } LIMIT 10
   If this returns rows, there is data accessible even if the amount-of-data score is 0.
5. Inspect log fields that indicate measurement failure (None, ""absent"", ""-"" or errors). If the measurement failed, the 0 score may be the fallback.

What to do next
- If you want, tell me the dataset name or its SPARQL endpoint (or paste the relevant lines from your logs) and I can suggest the exact queries/steps to verify counts and interpret the specific measurements.
",0.5,1,0.5,,"0.5",,,,,,
