Question_ID,Request,Expected_Response,Actual_Response,Voter 1,Voter 2,Voter 3,comment,Final,,,,,,
TA_1,Is the number of triples of NoiPA retrieved via the SPARQL endpoint always the same?,"No, they slightly increase over time.","Based on the provided data, the number of triples for NoiPA retrieved via the SPARQL endpoint is not always the same. The values have changed over different retrieval dates: On 2025-05-04: 412,894,535 triples On 2025-08-03: 439,796,613 triples On 2025-09-07: 446,170,057 triples",1,1,1,,1,,,,,,
TA_1,The number of triples of NoiPA retrieved via the SPARQL endpoint is constant?,"No, they slightly increase over time.","Based on the provided data, the number of triples for the NoiPA dataset is not constant. It has changed over time: On 2025-05-04: 412,894,535 triples On 2025-08-03: 439,796,613 triples On 2025-09-07: 446,170,057 triples",1,1,1,,1,,,,,,
TA_2,Is the SPARQL endpoint of DBLP always available?,Yes,"Based on the provided information, the SPARQL endpoint for the dblp Knowledge Graph is consistently available. The availability score for the endpoint was recorded as 1.00 on multiple dates throughout 2025, including May 4, July 6, August 3, and September 7. The official endpoint URL is https://sparql.dblp.org/sparql. Furthermore, the dblp Knowledge Graph is synchronized daily with the main dblp bibliography, which suggests a commitment to maintaining a live and reliable service. While no service can guarantee 100% uptime indefinitely, the available data points to a highly reliable and consistently accessible SPARQL endpoint.",1,1,1,,1,,,,,,
TA_2,Is the DBLP SPARQL endpoint always up?,Yes,"Based on the provided data, the DBLP SPARQL endpoint (dblp-kg) was reported as ""Available"" on all dates it was checked. Specifically, the ""Sparql endpoint"" measure for dblp-kg shows the following: 2025-09-07: Available 2025-08-03: Available 2025-07-13: Available 2025-05-04: Available",1,1,1,,1,,,,,,
TA_3,Is the data dump of the Allie Abbreviation And Long Form dataset always set to 1 in the observed period?,"No, it is discontinuous","No, the RDF data dump availability for the Allie Abbreviation And Long Form dataset was not always set to 1 during the observed period. While the dataset's RDF dump availability was recorded as 1.00 on several dates, there was a point where it dropped to 0.00. On September 7, 2025, the RDF dump availability was 0.00. However, on the following dates, the RDF dump availability was recorded as 1.00: May 4, 2025 June 1, 2025 July 6, 2025 August 3, 2025",1,1,1,,1,,,,,,
TA_3,Is the data dump of the Allie Abbreviation And Long Form dataset always up?,"No, it is discontinuous","Based on the provided data, the data dump for the Allie Abbreviation And Long Form dataset is not always up. According to the ""Inactive links"" metric, the links were found to be inactive on every check date provided: 2025-05-04: True 2025-06-01: True 2025-07-13: True 2025-08-03: True 2025-09-07: True Furthermore, the ""Availability score"" dropped from ~0.74 to 0.0 on the most recent check date of 2025-09-07, confirming its unavailability at that time.",1,1,1,,1,,,,,,
TA_4,Is the accuracy of NoiPA constant over time?,No,"No, the accuracy score for NoiPA is not constant over time. It has shown a slight change according to the provided data: 2025-05-04: 0.999700 2025-07-13: 0.999660 2025-08-03: 0.999660 2025-09-07: 0.999660",1,1,1,,1,,,,,,
TA_4,Does the accuracy of NoiPA remain consistent over time?,No,"Based on the provided data, the accuracy of NoiPA is highly consistent over time, with only a very minor fluctuation. 2025-05-04: The Accuracy score was 0.999700. 2025-07-13: The Accuracy score was 0.999660. 2025-08-03: The Accuracy score was 0.999660. 2025-09-07: The Accuracy score was 0.999660. The score saw a minimal decrease between May and July and then remained stable for the following months.",1,1,1,,1,,,,,,
TA_5,What is the longest continuous period in which the Allie Abbreviation And Long Form dataset data dump has been equals to 1?,91 days,The longest continuous period in which the Availability of RDF dump (metadata) for the Allie Abbreviation And Long Form dataset was equal to 1 is from 2025-05-04 to 2025-08-03.,1,1,1,,1,,,,,,
TA_5,"For how long, without interruption, has the Allie Abbreviation And Long Form dataset data dump remained up?",91 days,"Based on the provided data, there is no metric that continuously tracks the uptime of the data dump. However, the ""Availability for download (metadata)"" metric provides snapshots of its status on different dates. According to this metric, the availability of the Allie Abbreviation And Long Form dataset dump was: 100% on 2025-05-04 100% on 2025-06-01 100% on 2025-07-13 100% on 2025-08-03 0% on 2025-09-07 This indicates that the data dump was consistently available from at least May 4, 2025, through August 3, 2025, but was unavailable by the time of the measurement on September 7, 2025.",0,1,1,,1,,,,,,
Co_1,Which dataset has the highest number of triples?,DBLP,"Based on the data provided, the dblp Knowledge Graph has the highest number of triples, with a total of 1,452,862,425.",1,1,1,,1,,,,,,
Co_1,Which is the biggest dataset among the compared ones?,DBLP,"Based on the provided data, the dblp Knowledge Graph is the biggest dataset among the ones compared.",1,1,1,,1,,,,,,
Co_2,Which is the dataset performing worst in the license metric?,CIDOC-CRM,The dataset with the worst performance in the license metric is CIDOC-CRM,1,1,1,,1,,,,,,
Co_2,Which is the worst performing dataset in the license metric?,CIDOC-CRM,"Based on the provided data, the CIDOC-CRM dataset is the worst-performing dataset in the license metric, with a score of 0.00. This score is indicated in multiple entries, with the most recent one dated September 7, 2025.",1,1,1,,1,,,,,,
Co_3,What is the mean score for the accuracy dimension?,0.50,"Based on the provided data, the mean for the ""Accuracy score"" is calculated as follows: Identify all ""Accuracy score"" values: 1.000000 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.999660 0.600000 0.000000 0.999660 0.000000 0.999660 1.000000 0.999700 0.000000 0.000000 1.000000 0.000000 1.000000 1.000000 1.000000 1.000000 1.000000 1.000000 0.000000 0.000000 Calculate the sum of these scores: 17.59868 Count the number of scores: 33 Calculate the mean (average): Mean = 17.59868 / 33 ≈ 0.533293 The mean score for the accuracy dimension is approximately 0.533293.",0,0,0,,0,,,,,,
Co_3,What is the mean value of the accuracy dimension?,0.50,"Based on the provided data, the mean value for the ""Accuracy score"" is 0.553812.",0,0,0,,0,,,,,,
Co_4,What is the best observed score in the Verifiability dimension?,"0.4983 (NoiPA, Allie, Bathing Water Quality)",The best observed score in the Verifiability dimension is 0.4983.,1,1,1,,1,,,,,,
Co_4,What is the highest observed Verifiability score?,"0.4983 (NoiPA, Allie, Bathing Water Quality)",The highest observed Verifiability score is 0.4983.,1,1,1,,1,,,,,,
Co_5,What are the highest-performing dimensions in September 2025?,"License, Performance, Accuracy, Believability, Currency, Timeliness, Security, Conciseness and Interpretability","Based on the data for September 2025, the following dimensions achieved a perfect score of 1.0 for at least one dataset: Performance score: Achieved a score of 1.0 for the NoiPA and dblp-kg datasets. Currency score: Achieved a score of 1.0 for the bpr dataset. Accuracy score: Achieved a score of 1.0 for the bpr and dblp-kg datasets. Security score: Achieved a score of 1.0 for the bpr dataset. Volatility score: Achieved a score of 1.0 for the NoiPA dataset. Interpretability score: Achieved a score of 1.0 for the NoiPA dataset.","0.5","0.5",0.5,subset as VOLATILITY is an alternative name of TIMELINESS,"0.5",,,,,,
Co_5,What are the dimensions performing better in September 2025?,"License, Performance, Accuracy, Believability, Currency, Timeliness, Security, Conciseness and Interpretability","Based on the data from September 2025, the dimensions performing the best are Performance, Currency, and Believability (as indicated by the Accuracy score). Performance: The dblp-kg and NoiPA datasets both have a Performance score of 1.000000. Currency: The bpr dataset has a Currency score of 1.000000. Believability: The bpr and dblp-kg datasets show an Accuracy score of 1.000000, and the NoiPA dataset has an Accuracy score of 0.999660.","0.5","0.5",0.5,,"0.5",,,,,,
E&D_1,Why is the availability score equals to 1 for the DBLP dataset?,Because all the metrics in the availability dimension can be correctly computed,"Based on the provided data, the ""Availability score"" is a composite measure calculated from several individual availability metrics. The DBLP dataset (dblp-kg) has a perfect score of 1.0 because it scores highly on the key metrics that contribute to this overall score. Here are the specific reasons: SPARQL Endpoint: The dataset consistently has an ""Available"" SPARQL endpoint. {""14071"":[""Sparql endpoint"",""dblp-kg"",""Available"",""2025-07-13""]} {""24121"":[""dblp-kg"",""Available"",""Sparql endpoint"",""2025-08-03""]} RDF Dump Availability: The metadata RDF dump is available for download, scoring a perfect 1.0. {""14072"":[""1.000000"",""2025-07-13"",""Availability of RDF dump (metadata)"",""dblp-kg""]} {""3122"":[""Availability for download (metadata)"",""1.000000"",""2025-05-04"",""dblp-kg""]} URI Dereferenceability: The dataset's URIs are dereferenceable, meaning they can be looked up over the web, which also receives a perfect score of 1.0. {""14073"":[""1.000000"",""2025-07-13"",""dblp-kg"",""URIs Deferenceability""]} {""24123"":[""dblp-kg"",""URIs Deferenceability"",""2025-08-03"",""1.000000""]} The combination of having an accessible SPARQL endpoint, a downloadable RDF dump, and dereferenceable URIs results in a perfect ""Availability score"" of 1.0 for the DBLP dataset.",1,1,1,,1,,,,,,
E&D_1,Why does the DBLP dataset have an availability score of 1?,Because all the metrics in the availability dimension can be correctly computed,"Based on the provided data, the dblp-kg dataset has a high availability score, which is 1.0 on some dates (e.g., 2025-07-13 and 2025-08-03), because it meets several key criteria for availability: SPARQL Endpoint: The dataset has a consistently ""Available"" SPARQL endpoint at the URL https://sparql.dblp.org/sparql. Metadata Download: The ""Availability for download (metadata)"" and ""Availability of RDF dump (metadata)"" consistently have a perfect score of 1.000000. Downloadable Dumps: It provides direct URLs for downloading the dataset, specifically https://doi.org/10.4230/dblp.rdf.ntriples and https://dblp.org/rdf/dblp.ttl.gz. FAIR Metrics: It scores perfectly (1.0) on FAIR-related availability metrics such as ""A1-M Metadata availability via working primary sources"" and ""A1-D Working access point(s)"". These factors combined result in a very high, and on some dates, perfect availability score.",1,1,0.5,,1,,,,,,
E&D_2,Does a score of amount of data equals to 0 mean that the dataset is empty?,"No, it means that the amount of data cannot be computed via the SPARQL endpoint and it is not declared in the metadata.","Based on the provided information, a score of 0 for ""Amount of data"" indicates that the metrics used to measure the dataset's size found a negligible or zero amount of data. The ""Amount of data score"" is defined as an ""Overall score for the amount of data dimension computed as a linear combination of the individual amount of data metrics scores"". The individual metrics that contribute to this score include: Number of triples (query) Number of entities Number of property If a dataset were empty, the values for these metrics would be zero, which would result in an overall ""Amount of data score"" of 0.",0,0,0,,0,,,,,,
E&D_2,"If the amount-of-data score is 0, does that mean the dataset contains no data?","No, it means that the amount of data cannot be computed via the SPARQL endpoint and it is not declared in the metadata.","Based on the provided information, no, an ""Amount of data score"" of 0 does not necessarily mean the dataset contains no data. Here's the explanation: The score is a calculated value: The ""Amount of data score"" is defined as an ""Overall score for the amount of data dimension computed as a linear combination of the individual amount of data metrics scores."" A zero score indicates measurement failure: A score of 0 would mean that the individual metrics used in the calculation (like ""Number of triples (query)"" or ""Number of entities"") have the worst possible values. This can happen if the information cannot be retrieved (e.g., a SPARQL endpoint is missing or a VoID file is absent), not just if the values are actually zero. Example from the data: The dblp-kg dataset has a low ""Amount of data score"" of 0.333333 and its ""Number of triples (metadata)"" is recorded as 0. However, the same dataset has a ""Number of labels/comments present on the data"" of over 157 million (157046912.000000), which clearly indicates that the dataset contains a substantial amount of data. Therefore, a score of 0 for ""Amount of data"" signifies that the metrics used to calculate the score could not be successfully measured or were at their lowest possible values, rather than confirming the dataset is empty.",1,1,0.5,,1,,,,,,
E&D_3,"When the availability score is 1, does it mean that both the SPARQL endpoint and the data dump are working?",Yes,"Based on the provided data, an availability score of 1 does not necessarily mean that both the SPARQL endpoint and the data dump are working. Here is the evidence from the dataset dblp-kg: On 2025-08-03, the dataset dblp-kg has an Availability score of 1.000000. {""24269"":[""Availability score"",""1.000000"",""2025-08-03"",""dblp-kg""]} On that same date, its Sparql endpoint was ""Available"". {""24121"":[""dblp-kg"",""Available"",""2025-08-03"",""Sparql endpoint""]} However, the Availability of RDF dump (query) was ""False"", meaning the dump was offline. {""24222"":[""Availability of RDF dump (query)"",""dblp-kg"",""2025-08-03"",""False""]} This example shows that a dataset can have a perfect availability score of 1 even when only the SPARQL endpoint is online and the RDF dump is not.",0,0,0,,0,,,,,,
E&D_3,"if the availability score is 1, does that mean both the SPARQL endpoint and the data dump are up?",Yes,"Based on the provided text, an ""Availability score"" of 1 does not necessarily mean that both the SPARQL endpoint and the data dump are up. The definition for ""Availability score"" is: ""Overall score for the availability dimension computed as a linear combination of the individual availability metrics scores"". This does not specify that all components must be online for a perfect score. An example from the data confirms this. For the dataset dblp-kg on 2025-07-13: The Availability score is 1.000000. The Sparql endpoint is ""Available"". The Availability of RDF dump (query) is ""False"". This shows that a dataset can have a perfect availability score of 1.0 even when the RDF dump is offline, as long as the SPARQL endpoint is available.",0,0,0,,0,,,,,,
E&D_4,"if license is set to 1, does it mean that an open license is used?","No, it means that a license is specified","Based on the provided data, no, a value of ""1"" does not necessarily mean that an open license is used. The measure R1.1 Machine- or human-readable license retrievable via any primary source is defined as follows: Description: ""Any license retrievable"" Output: ""1: license explicitly reported; 0: otherwise"" This means a value of ""1"" simply indicates that license information was found and is explicitly reported for the dataset. It does not evaluate the type of license (i.e., whether it is open or restrictive).",1,1,1,,1,,,,,,
E&D_4,"If license is set to 1, does it mean that an open license is used?","No, it means that a license is specified","Based on the provided data, no, a value of ""1"" for the license measure does not necessarily mean that an open license is used. According to the definition in the file: ""R1.1 Machine- or human-readable license retrievable via any primary source"":{""type"":""measure"",""description"":""Any license retrievable"",""input"":""(Meta)data"",""output"":""1: license explicitly reported; 0: otherwise"",""dimension"":""FAIR""} This means a value of ""1"" indicates that license information was found and is explicitly reported. It measures the presence of a license, not whether the license itself is open.",1,1,1,,1,,,,,,
E&D_5,"If verifiability is set to 1, does it mean that all information about providers are set?",Yes,"Based on the provided data, yes, a Verifiability score of 1 implies that all information about the providers is set. Here's the breakdown from the file: Verifiability score is defined as the ""Overall score for the verifiability dimension computed as a linear combination of the individual verifiability metrics scores,"" with 1 being the best value. The individual metrics that have ""Verifiability"" as their dimension are the ones that check for provider information, such as: Sources: Stating the author, contributors, publisher, and sources. Author (metadata): Stating the author. Author (query): Stating the author. Publisher: Stating the publisher. Contributor: Stating the contributors. Signed: Checking if the dataset is signed. Since the overall score is a combination of these individual metrics, achieving the best possible score of 1 would require that all the component metrics also have their best possible scores, meaning the provider information they check for is present.",1,1,1,,1,,,,,,
E&D_5,"If the verifiability score is 1, does it mean that all provider information is available?",Yes,"Based on the provided file, a Verifiability score of 1 does not necessarily mean that all information about providers is set, but it does indicate a very high level of verifiability.
Here's the breakdown from the file:
Definition of Verifiability Score: The Verifiability score is defined as the ""Overall score for the verifiability dimension computed as a linear combination of the individual verifiability metrics scores.""
Individual Verifiability Metrics: The file lists several metrics that belong to the ""Verifiability"" dimension, which are the components of this score. These include:
Sources
Author (metadata)
Author (query)
Publisher
Contributor
Signed
Because the final score is a ""linear combination,"" a score of 1 implies that most or all of these individual metrics scored perfectly. It is a strong indicator that information about the author, publisher, contributors, and sources is well-documented.",0,0,0,,0,,,,,,
