Question_ID,Request,Expected_Response,Actual_Response,Voter 1,Voter 2,Voter 3,comment,Final,,,,,,
TA_1,Is the number of triples of NoiPA retrieved via the SPARQL endpoint always the same?,"No, they slightly increase over time.","Based on the metadata from multiple assessment dates, the number of triples retrieved via the NoiPA SPARQL endpoint is NOT always the same.
The data shows consistent growth over time:
Number of Triples (query) for NoiPA:
2025-05-04: 412,894,535 triples
2025-07-13: 432,861,574 triples
2025-08-03: 439,796,613 triples
2025-09-07: 446,170,057 triples
This represents an increase of approximately 8% over 4 months, indicating the dataset is actively maintained and expanded. The changes align with the recorded modification dates and historical update logs, which show updates occurring on various dates (e.g., 2025-04-17, 2025-07-18, 2025-08-04, 2025-09-01).
Conclusion: The NoiPA knowledge graph is dynamic and growing, so the triple count varies with each update cycle rather than remaining static.",1,1,1,,1,,,,,,
TA_1,The number of triples of NoiPA retrieved via the SPARQL endpoint is constant?,"No, they slightly increase over time.","No, the number of triples retrieved from NoiPA via the SPARQL endpoint is not constant—it has been increasing over time.
Based on the measurements in the data:
2025-05-04: 412,894,535 triples
2025-07-13: 432,861,574 triples
2025-08-03: 439,796,613 triples
2025-09-07: 446,170,057 triples
This represents a growth of over 33 million triples (approximately 8% increase) across these four measurement dates, indicating the dataset is actively maintained and expanding.
Note: The metadata reports a static value of 340,000,000 triples for all dates, but this appears to be outdated metadata. The actual ""Number of triples (query)"" values reflect the real, dynamically changing size of the dataset when accessed through the SPARQL endpoint.",1,1,1,,1,,,,,,
TA_2,Is the SPARQL endpoint of DBLP always available?,Yes,"Based on the data provided, the DBLP SPARQL endpoint shows consistent availability across all measurement dates:
Endpoint URL: https://sparql.dblp.org/sparql
Status: Available on all recorded check dates (May 4, July 13, August 3, and September 7, 2025)
FAIR Score: Received a perfect score (1.0) for ""Working access point(s)"" dimension
However, the data only represents snapshots from specific dates in 2025 and doesn't provide continuous uptime monitoring. While the endpoint demonstrates reliable availability during the observed period, I cannot definitively confirm it is available 100% of the time without more comprehensive historical monitoring data.",1,0.5,1,,1,,,,,,
TA_2,Is the DBLP SPARQL endpoint always up?,Yes,"Based on the monitoring data provided, the DBLP SPARQL endpoint appears to be highly reliable but cannot be confirmed as ""always"" up.
Evidence from Data
The endpoint https://sparql.dblp.org/sparql was checked on multiple dates in 2025 and consistently reported as ""Available"":
May 4, 2025 ✓
July 13, 2025 ✓
August 3, 2025 ✓
September 7, 2025 ✓
Important Caveats
Snapshot monitoring: These are point-in-time checks, not continuous uptime monitoring. The endpoint could have had downtime between these measurement dates that isn't captured.
No historical downtime data: There's no information about maintenance windows, outages, or historical reliability issues.
Future-dated data: The timestamps are from 2025, which is unusual and suggests this may be test or projected data rather than actual historical monitoring.
Practical Answer
While the data indicates excellent availability on all measured dates, no online service can realistically guarantee 100% uptime. The DBLP endpoint appears to be well-maintained and reliable for regular use, but like any academic service, it may occasionally be unavailable for maintenance.
For production-critical applications, you should implement appropriate error handling and consider fallback strategies, but for typical research use, the endpoint demonstrates strong reliability based on these measurements.",1,1,1,,1,,,,,,
TA_3,Is the data dump of the Allie Abbreviation And Long Form dataset always set to 1 in the observed period?,"No, it is discontinuous","Based on the data provided for the Allie Abbreviation And Long Form Database in Life Science, here's what can be determined about data dump availability:
RDF Dump (Metadata)
Always available (True/1) across all observed dates:
2025-05-04: True
2025-06-01: True
2025-07-13: True
2025-08-03: True
2025-09-07: True
RDF Dump (Query)
Always unavailable (False/0) across all observed dates:
2025-05-04: False
2025-06-01: False
2025-07-13: False
2025-08-03: False
2025-09-07: False
Offline Dumps
Consistently available via FTP:
FTP URLs provided: ftp://ftp.dbcls.jp/allie/allie_rdf/allie_rdf_nt_latest.gz and ftp://ftp.dbcls.jp/allie/allie_rdf/
Conclusion: The metadata RDF dump is indeed consistently set to 1 (True/available) throughout the observed period, while the query RDF dump is consistently 0 (False/unavailable).",0,0,0,,0,,,,,,
TA_3,Is the data dump of the Allie Abbreviation And Long Form dataset always up?,"No, it is discontinuous","Based on the monitoring data from 2025, the Allie dataset's RDF dump is NOT always available.
Key Findings:
1. Intended Download Locations (Consistent)
The dataset provides FTP URLs for RDF dumps across all monitoring dates:
Primary: ftp://ftp.dbcls.jp/allie/allie_rdf/allie_rdf_nt_latest.gz
Directory: ftp://ftp.dbcls.jp/allie/allie_rdf/
2. Actual Availability (Inconsistent)
Direct availability checks show the dump is frequently offline:
2025-05-04 through 2025-08-03: ""Availability of RDF dump (query)"" = False
2025-09-07 (most recent): ""Availability of RDF dump (query)"" = - (unknown/untested)
Metadata-based scores dropped to 0.0 on 2025-09-07, indicating no confirmed availability
3. SPARQL Endpoint Alternative
The SPARQL endpoint at http://data.allie.dbcls.jp/sparql shows ""Available"" status across all dates
This provides consistent query access even when the dump is offline
Conclusion:
While the Allie project maintains FTP download links, the RDF dump files are not reliably online. For reliable access, use the SPARQL endpoint instead of relying on the data dump.",0,1,1,,1,,,,,,
TA_4,Is the accuracy of NoiPA constant over time?,No,"Based on the available data, NoiPA's accuracy score is not perfectly constant over time, but it shows extremely high and stable values with only minimal variation:
Accuracy Scores by Date:
2025-05-04: 0.999700
2025-07-13: 0.999660
2025-08-03: 0.999660
2025-09-07: 0.999660
Key Observations:
Very High Accuracy: All scores are >0.9996 (very close to the perfect score of 1.0)
Minor Fluctuation: A small decrease of 0.00004 occurred between May 2025 (0.999700) and July 2025 (0.999660)
Stability Since July: The score has remained constant at 0.999660 from July through September 2025
Conclusion: While NoiPA maintains exceptional accuracy, there was a slight dip in early July 2025. The score has been stable since then, suggesting any issues causing the minor decrease may have been addressed.
",1,1,1,,1,,,,,,
TA_4,Does the accuracy of NoiPA remain consistent over time?,No,"Based on the available data, Yes, the accuracy of NoiPA remains highly consistent over time.
The accuracy scores for NoiPA across four measurement dates show minimal variation:
2025-05-04: 0.999700
2025-07-13: 0.999660
2025-08-03: 0.999660
2025-09-07: 0.999660
Key Observations:
Near-perfect stability: The accuracy score remains effectively unchanged at 0.999660 for three consecutive months (July through September 2025).
Minimal variation: The total range across all measurements is only 0.00004 (0.004%), which is negligible and well within normal measurement tolerance.
Exceptional quality: All scores exceed 0.99966 on a 0-1 scale, indicating consistently outstanding accuracy performance.
Slight early peak: The earliest measurement (May 2025) was marginally higher at 0.999700, but this difference is statistically insignificant.
Conclusion: NoiPA demonstrates remarkable temporal consistency in accuracy, maintaining virtually identical near-perfect scores (99.966%+) throughout the observed period. This suggests the knowledge graph's data quality is exceptionally stable and well-maintained over time.",1,1,1,,1,,,,,,
TA_5,What is the longest continuous period in which the Allie Abbreviation And Long Form dataset data dump has been equals to 1?,91 days,"Based on the data provided for the Allie Abbreviation And Long Form Database in Life Science, the longest continuous period where the data dump availability equals 1 (meaning the RDF dump was available) is 91 days.
This period runs from May 4, 2025 to August 3, 2025, during which the ""Availability of RDF dump (metadata)"" metric consistently registered as 1.000000 across four measurement points:
2025-05-04: 1.000000
2025-06-01: 1.000000
2025-07-13: 1.000000
2025-08-03: 1.000000
The availability then dropped to None on September 7, 2025, marking the end of this continuous period.
",1,1,1,,1,,,,,,
TA_5,"For how long, without interruption, has the Allie Abbreviation And Long Form dataset data dump remained up?",91 days,"Based on the metadata snapshots from May through September 2025, the Allie Abbreviation and Long Form Database has not maintained continuous availability as a queryable RDF dump.
Key findings:
Availability of RDF dump (query): Consistently False/None across all measurement dates (May, June, July, August, September 2025)
Availability for download (query): Also False/None throughout the entire observation period
This indicates the dataset is not served as a live, continuously accessible SPARQL or queryable dump.
However, the dataset provides stable offline access:
Offline dumps: Consistently lists the FTP URL ftp://ftp.dbcls.jp/allie/allie_rdf/allie_rdf_nt_latest.gz across all snapshots
Availability of RDF dump (metadata): 1.0 (True) throughout, meaning metadata describing the dump is always available
Conclusion: The queryable data dump has had zero days of uninterrupted uptime during the observed period. The dataset is instead distributed as a static, downloadable file via FTP, which has remained consistently available.",0,0,0,,0,,,,,,
Co_1,Which dataset has the highest number of triples?,DBLP,"Based on the data provided, the dataset with the highest number of triples is dblp-kg (dblp Knowledge Graph).
The most recent measurement from September 7, 2025, shows:
dblp-kg: 1,452,862,425 triples (Number of triples query)
This significantly exceeds other datasets in the collection:
NoiPA: ~432 million triples
bpr: ~352 million triples
micro-coronavirus: ~80 million triples
allie-abbreviation: ~303 million triples
The dblp-kg dataset consistently maintains the highest count across multiple measurement dates in 2025, with values ranging from approximately 1.33 to 1.45 billion triples, confirming it as the largest dataset in this collection.",1,1,1,,1,,,,,,
Co_1,Which is the biggest dataset among the compared ones?,DBLP,"Based on the available metrics, dblp-kg is the largest dataset among those compared.
Evidence:
Number of triples (query): 1,452,862,425 (as of 2025-09-07)
This significantly exceeds other datasets:
NoiPA: ~446 million triples
allie-abbreviation-and-long-form-database-in-life-science: ~218 million blank nodes
LemmaBank: ~1.7 million triples
w3c-wordnet: ~710,000 triples
bpr: ~366,800 triples
The dblp-kg dataset (Computer Science Bibliography Knowledge Graph) contains more than three times the data of the next largest dataset (NoiPA) and dominates across all measurement dates in the provided data.
",1,1,1,,1,,,,,,
Co_2,Which is the dataset performing worst in the license metric?,CIDOC-CRM,"Based on the provided data, CIDOC-CRM is the dataset performing worst in the license metric, with a Licensing score of 0.000000 across all measured dates (2025-05-04, 2025-07-13, 2025-08-03, and 2025-09-07).
This indicates that CIDOC-CRM fails to meet any of the licensing criteria, including:
No human-readable license metadata retrievable
No machine-readable license metadata retrievable
No license query retrievable
R1.1 Machine- or human-readable license not retrievable via any primary source
All other datasets in the assessment have significantly higher licensing scores (either 0.5 or 1.0), making CIDOC-CRM the clear outlier for poor license metric performance.",1,1,1,,1,,,,,,
Co_2,Which is the worst performing dataset in the license metric?,CIDOC-CRM,"Based on the data provided, CIDOC-CRM is the worst performing dataset for the licensing metric. It consistently scores 0.000000 on the ""Licensing score"" across all measured dates (2025-05-04, 2025-07-13, 2025-08-03, and 2025-09-07).
The evidence shows CIDOC-CRM fails on multiple licensing-related indicators:
License machine readable (metadata): False (not indicated)
License human readable: Not available (-)
Machine-readable license retrievable: 0.000000 (not retrievable)
Human-readable license retrievable: 0.000000 (not retrievable)
All other datasets in the comparison have licensing scores of 0.5 or higher, making CIDOC-CRM the clear outlier with the poorest licensing performance.",1,1,1,,1,,,,,,
Co_3,What is the mean score for the accuracy dimension?,0.50,"Based on analyzing the accuracy scores across all knowledge graphs and timestamps in the dataset, the mean score for the accuracy dimension is:
0.5297 (rounded to 4 decimal places)
This value was calculated from 37 unique accuracy score entries across different knowledge graphs (NoiPA, w3c-wordnet, LemmaBank, bpr, CIDOC-CRM, bbc-programmes, dblp-kg, allie-abbreviation-and-long-form-database-in-life-science, and micro-coronavirus) and multiple timestamps (2025 dates).",0,0,0,,0,,,,,,
Co_3,What is the mean value of the accuracy dimension?,0.50,"Based on the provided data, the mean value of the accuracy dimension is 0.503 (or approximately 0.5030).
This was calculated from 33 total accuracy score entries across all datasets, with values ranging between 0 and 1 as defined in the metadata.",0,1,1,,1,,,,,,
Co_4,What is the best observed score in the Verifiability dimension?,"0.4983 (NoiPA, Allie, Bathing Water Quality)","The best observed score in the Verifiability dimension is 0.498333, achieved by the NoiPA dataset across multiple measurement dates (2025-05-04, 2025-07-13, 2025-08-03, and 2025-09-07).",0.5,0.5,0.5,,"0,5",,,,,,
Co_4,What is the highest observed Verifiability score?,"0.4983 (NoiPA, Allie, Bathing Water Quality)","The highest observed Verifiability score in the dataset is 0.498333.
This score appears for:
NoiPA across multiple dates (2025-05-04, 2025-07-13, 2025-08-03, 2025-09-07)
environment-agency-bathing-water-quality (2025-05-04)
No higher values for Verifiability score were found in the provided data.
",0.5,0.5,0.5,,"0,5",,,,,,
Co_5,What are the highest-performing dimensions in September 2025?,"License, Performance, Accuracy, Believability, Currency, Timeliness, Security, Conciseness and Interpretability","Based on the knowledge graph evaluation data from September 2025 (specifically September 7, 2025), the highest-performing dimensions across all evaluated knowledge graphs are:
Top 5 Highest-Performing Dimensions
Believability Score (Average: 0.74)
Consistently strong across most knowledge graphs (0.8 for CIDOC-CRM, NoiPA, dblp-kg, and w3c-wordnet)
Trust Value (Average: 0.70)
High scores for most knowledge graphs (0.75 for CIDOC-CRM, NoiPA, dblp-kg, and w3c-wordnet)
Conciseness Score (Average: 0.57)
Particularly strong for NoiPA (0.99) and dblp-kg (0.99), though variable across other graphs
Availability Score (Average: 0.55)
Moderately consistent performance with dblp-kg scoring highest (0.75)
Security Score (Average: 0.50)
Perfect score (1.0) for bpr, with moderate scores for NoiPA and dblp-kg (0.5 each)
Notable Mentions
Accuracy Score: While showing high values (average ~0.67), it was only evaluated for three knowledge graphs in September 2025
A Score (Accessibility component of FAIR): Achieved an average of 0.80 across five knowledge graphs, indicating strong accessibility characteristics
Interpretability Score: Showed near-perfect scores for bpr (0.998) and NoiPA (1.0), but had limited coverage
The data indicates that Believability and Trust are the most consistently high-performing dimensions across the majority of knowledge graphs evaluated in September 2025, suggesting strong confidence measures and credible content in the evaluated datasets.",0,0.5,0,,0,,,,,,
Co_5,What are the dimensions performing better in September 2025?,"License, Performance, Accuracy, Believability, Currency, Timeliness, Security, Conciseness and Interpretability","Based on the quality assessment data from September 2025, the dimensions performing best across the knowledge graph datasets are:
Top-Performing Dimensions (Near-Perfect Scores)
Security
Score: 1.000000 (bpr dataset)
Perfect score indicating robust security measures
Accuracy
Scores: 1.000000 (bpr), 0.999660 (NoiPA)
Near-perfect accuracy with minimal errors in data
Interpretability
Scores: 0.997883 (bpr), 1.000000 (NoiPA)
Excellent machine-readability and semantic clarity
Conciseness
Scores: 0.884249 (bpr), 0.991350 (NoiPA), 0.993796 (dblp-kg)
Very high scores indicating minimal redundancy in data representation
A Score (FAIR Accessibility)
Score: 1.000000 (NoiPA)
Perfect score for data accessibility and retrievability
Representational-Consistency
Score: 0.876190 (bpr)
High consistency in data representation across formats
Strong-Performing Dimensions (Consistently High)
Trust Value
Range: 0.75 - 1.00 across datasets
High reliability and credibility scores
Believability
Range: 0.5 - 1.0 across datasets (environment-agency-bathing-water-quality achieved 1.0)
Strong confidence in data quality and source reliability
Licensing
Consistent Score: 0.5 across all datasets
Standardized and clear licensing information
Key Observations
Performance shows mixed results: bpr (0.5075), NoiPA (1.0), and dblp-kg (1.0) perform well, while CIDOC-CRM and w3c-wordnet score 0.0
Availability is consistently moderate (0.5) across most datasets, with dblp-kg performing better at 0.75
Currency is excellent in bpr (1.0) and moderate in NoiPA (0.5), but poor in other datasets
Underperforming Dimensions
The weakest dimensions in September 2025 were:
Completeness: 0.0 across all datasets
Interlinking: Near 0.0 across all datasets
Versatility: Low scores (0.0-0.333) indicating limited flexibility
These results suggest that while security, accuracy, interpretability, and conciseness are the strongest quality dimensions overall, there are significant opportunities for improvement in data completeness and interlinking across all knowledge graphs.",0.5,0,0,,0,,,,,,
E&D_1,Why is the availability score equals to 1 for the DBLP dataset?,Because all the metrics in the availability dimension can be correctly computed,"The DBLP dataset’s availability score is 1 because every availability-related check that the FAIR evaluation performs returned the best possible value:
SPARQL endpoint: the service at https://sparql.dblp.org/sparql is on-line and answers queries.
RDF dump: the dump files listed in the metadata (https://doi.org/10.4230/dblp.rdf.ntriples and https://dblp.org/rdf/dblp.ttl.gz) are reachable and downloadable.
Metadata accessibility: machine-readable metadata are retrievable from the primary sources.
Common media types: the dump is offered in standard RDF serialisations (N-Triples, Turtle, etc.).
No time-outs or authentication walls: the checks did not encounter any blocking condition.
Since all binary availability flags are “True/1”, the linear combination that produces the overall availability score yields the maximum value of 1.",0,0,0,,0,,,,,,
E&D_1,Why does the DBLP dataset have an availability score of 1?,Because all the metrics in the availability dimension can be correctly computed,"The DBLP Knowledge Graph (dblp-kg) shows an availability score of 1 because all the basic access mechanisms required by the evaluation are present and working:
SPARQL endpoint is online
The service at https://sparql.dblp.org/sparql answers queries.
RDF dump is provided and downloadable
The catalogue lists two permanent download URLs:
https://doi.org/10.4230/dblp.rdf.ntriples
https://dblp.org/rdf/dblp.ttl.gz
Metadata record is reachable
The VoID/DCAT metadata that describes the dataset can be retrieved from the same site.
Since the scorer gives the full point as soon as both an operational SPARQL end-point and a working bulk-download link exist, dblp-kg receives the maximum availability value of 1.",0.5,0,0.5,,"0,5",,,,,,
E&D_2,Does a score of amount of data equals to 0 mean that the dataset is empty?,"No, it means that the amount of data cannot be computed via the SPARQL endpoint and it is not declared in the metadata.","Based on the provided data, an Amount of data score of 0 does NOT necessarily mean the dataset is empty.
Here's why:
It's a Composite Quality Score: The ""Amount of data score"" is defined as ""a linear combination of the individual amount of data metrics scores"". It's a normalized value between 0 and 1 that represents overall data quantity quality, not a direct measure of whether data exists.
Example from the Data: The micro-coronavirus dataset has an Amount of data score of 0.000000 across multiple dates (2025-05-04, 2025-08-03, 2025-09-07). However, the same dataset shows:
8,453,996 blank nodes
7,362,083 labels/comments
Millions of triples
This clearly indicates the dataset contains substantial data despite scoring 0 on this metric.
Possible Reasons for a 0 Score:
The constituent metrics (like specific measurements of data volume, coverage, or comprehensiveness) all scored poorly
The calculation methodology may weight certain factors heavily that this dataset lacks
Technical issues in measurement may have resulted in null/undefined component scores that evaluate to 0
Bottom line: A 0 score indicates the lowest possible rating on data quantity/quality dimensions, but not necessarily an empty dataset. You would need to check the actual metrics like ""Number of triples (query)"" or ""Number of entities"" to determine if a dataset is truly empty.",1,1,1,,1,,,,,,
E&D_2,"If the amount-of-data score is 0, does that mean the dataset contains no data?","No, it means that the amount of data cannot be computed via the SPARQL endpoint and it is not declared in the metadata.","No, an amount-of-data score of 0 does not necessarily mean the dataset contains no data.
The ""Amount of data score"" is a normalized metric (range [0,1]) computed as a linear combination of individual quantity metrics, such as:
Number of triples
Number of entities
Number of labels/comments
Coverage of classes/properties
A score of 0 indicates the dataset scored lowest on this dimension, but this could mean:
Minimal relative quantity - The dataset has some data but falls below all measurement thresholds
Failed metric checks - The specific quantity metrics used in the calculation all returned zero or null values
Issue with measurement - Problems accessing the SPARQL endpoint or metadata
Evidence from the data:
Even datasets with amount-of-data score = 0.000000 show non-zero scores in other dimensions:
dblp-kg (2025-09-07): Amount of data = 0.000000, but F-score = 0.960000 and Consistency = 0.200000
CIDOC-CRM (2025-08-03): Amount of data = 0.000000, but F-score = 0.780000
This demonstrates that data exists, but the quantity was insufficient to earn a positive score on this particular dimension.",1,1,1,,1,,,,,,
E&D_3,"When the availability score is 1, does it mean that both the SPARQL endpoint and the data dump are working?",Yes,"Based on the FAIR assessment framework definitions in the data, an Availability score of 1 does NOT necessarily mean both the SPARQL endpoint and RDF dump are working.
Key Definitions
""Availability score"" is defined as:
""Overall score for the availability dimension computed as a linear combination of the individual availability metrics scores"" (Best value: 1)
""A1-D Working access point(s)"" (a key component metric) is defined as:
""1: operational SPARQL or accessible data dump; 0.5: accessible SPARQL endpoint or data dump; 0: otherwise""
What the Data Shows
Looking at actual measurements in your dataset:
dblp-kg (2025-09-07): Availability score = 0.975, A1-D = 1.000, SPARQL endpoint = Available, RDF dump = False (offline)
bpr (2025-09-07): Availability score = 0.500, A1-D = 1.000, SPARQL endpoint = Available, RDF dump = False (offline)
LemmaBank (2025-09-07): Availability score = 0.500, A1-D = 1.000, SPARQL = missing, RDF dump = 1.000 (online)
Conclusion
The Availability score is a composite metric. A score of 1.0 would indicate optimal overall availability, but this can be achieved when:
✅ Only the SPARQL endpoint is working, OR
✅ Only the RDF dump is working, OR
✅ Both are working
The A1-D metric specifically gives full credit (1.0) when at least one access method is functional, not necessarily both. The overall Availability score uses a linear combination of multiple metrics, so perfect scores across all availability dimensions would result in a total score of 1, but this doesn't strictly require both access methods to be simultaneously operational.",0,0,0,,0,,,,,,
E&D_3,"if the availability score is 1, does that mean both the SPARQL endpoint and the data dump are up?",Yes,"An availability score of 1 does not necessarily mean both the SPARQL endpoint and RDF dump are online. Here's how it works based on the metrics:
Key Insights from the Data:
1. The ""A1-D Working access point(s)"" metric shows:
1.0 = operational SPARQL endpoint OR accessible data dump (just one is enough)
0.5 = accessible SPARQL endpoint or data dump (unclear/borderline case)
0 = neither is accessible
2. The ""Availability score"" is described as:
""Overall score for the availability dimension computed as a linear combination of the individual availability metrics scores""
This means it's a weighted composite of multiple metrics, not a strict binary check.
Real-World Examples from the Data:
Looking at actual entries, you can see the pattern:
dblp-kg: Availability score 1.0 with both SPARQL endpoint online and RDF dump available
w3c-wordnet: Availability score 0.5 with SPARQL endpoint missing (""-"") but RDF dump available (1.0 for metadata availability)
micro-coronavirus: Availability score 0.74 with SPARQL endpoint online but RDF dump missing
Bottom Line:
A score of 1.0 indicates excellent availability, which could mean:
✅ Both are up (best case)
✅ Only the SPARQL endpoint is perfectly available
✅ Only the RDF dump is perfectly available
To know for sure, you'd need to check the individual metrics: ""Sparql endpoint"", ""Availability of RDF dump (query)"", and ""Availability of RDF dump (metadata)"" rather than relying solely on the composite score.",0,0,0,,0,,,,,,
